courseId,id,type,question,explanation,options_json,correctIndex,items_json,correctValue,sliderMin,sliderMax,tolerance,unit
course_101_1984_george_orwell,course_101_1984_george_orwell_q1,mcq,Mikä on George Orwellin oikea nimi?,George Orwell on Eric Arthur Blairin salanimi.,"[""Eric Arthur Blair"", ""George Bernard Shaw"", ""Aldous Huxley"", ""Herbert George Wells""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q2,mcq,Mitä konfliktia Orwell taisteli ennen vuoden 1984 kirjoittamista?,"Orwell taisteli vuosina 1936-1937 POUM-miliisissä Espanjan sisällissodan aikana, missä hän loukkaantui.","[""Espanjan sisällissota"", ""Ensimmäinen maailmansota"", ""Buurien sota"", ""Algerian sota""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q3,mcq,"Mikä vaikutti Orwelliin eniten tämän kokemuksen aikana, väkivallan lisäksi?","Eniten Orwellia hämmästyttää se, että sanomalehdet kirjoittavat uudelleen menneisyyden ja pyyhkivät pois taistelijat, pakkomielle valtiovalheista, joka ruokkii romaania.","[""Tosiasioiden ja menneisyyden väärentäminen propagandan avulla"", ""Ruoan puute"", ""Hänen tovereidensa pettäminen"", ""Ulkomaisen lehdistön sensuuri""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q4,mcq,Mikä todellinen totalitaarinen hallinto inspiroi Oseanian järjestelmää?,Oseanian järjestelmä on erityisen inspiroitunut Neuvostoliiton totalitarismista mallina.,"[""Neuvostoliiton totalitarismi"", ""italialainen fasismi"", ""Vichyn hallinto"", ""Brittiläinen imperiumi""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q5,mcq,Mikä on Oseaniaa johtavan puolueen nimi?,"Oseaniaa johtaa Ingsoc, joka perustuu neljään paradoksaaliseen palvelukseen: rauhaan, yltäkylläisyyteen, rakkauteen ja totuuteen.","[""Ingsoc"", ""Kansanpuolue"", ""Punainen liiga"", ""Keskuskortteli""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q6,mcq,Mitä Winston Smith tekee työkseen totuuden ministeriössä?,"Winston Smith työskentelee totuuden ministeriössä, jossa hän pyyhkii menneisyyden sopimaan puolueen määrittelemään nykyhetkeen.","[""Hän pyyhkii ja kirjoittaa uudelleen menneisyyden sopimaan puolueen nykyisyyteen"", ""Hän seuraa kansalaisia teleruutujen kautta"", ""Hän kirjoittaa Big Brotherin puheita"", ""Hän kouluttaa uusia puolueen jäseniä""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q7,mcq,"Mitä kutsut kyvyksi hyväksyä kaksi ristiriitaista totuutta kerralla, vuonna 1984?","Doublethink viittaa kykyyn hyväksyä kaksi ristiriitaista totuutta kerralla, puolueen mielenhallinnan pilari.","[""Doublethink"", ""Newspeak"", ""Telescreen"", ""Ingsoc""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q8,mcq,Miksi puolue vähentää sanastoa Newspeakin kautta?,Newspeak vähentää käytettävissä olevaa sanastoa tehdäkseen kriittisen ajattelun muotoilemisen mahdottomaksi.,"[""Kriittisen ajattelun tekeminen mahdottomaksi"", ""Hallinnon yksinkertaistamiseksi"", ""Kansainvälisen kaupan helpottamiseksi"", ""Alueellisten murteiden yhdistäminen""]",0,,,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q9,chronological,Laita nämä Orwellin elämän ja työn vaiheet järjestykseen.,"Nämä neljä vaihetta kuvaavat Orwellin uraa: Espanjan sisällissota (1936-1937), Eläinfarmi (1945), 1984 (1949), sitten hänen kuolemansa vuonna 1950.",,,"[""Orwell taisteli POUM-miliisissä Espanjan sisällissodan aikana"", ""Hän julkaisee Animal Farm"", ""Hän julkaisi 1984"", ""Hän kuoli Skotlannissa pian romaaninsa julkaisun jälkeen.""]",,,,,
course_101_1984_george_orwell,course_101_1984_george_orwell_q10,trueFalse,Totta vai tarua: romaanin lopussa Winston Smith päätyy rakastamaan Big Brotheria.,"Totalitarismi voittaa psykologisella tasolla: Winston ei vain tottele, hän alkaa rakastaa Big Brotheria.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q1,mcq,Mitä historiallista tapahtumaa Animal Farm kuvaa allegorian muodossa?,Orwell muuttaa Venäjän vallankumouksen ja stalinistisen petoksen päävaiheet eläintaruksi.,"[""Venäjän vallankumous"", ""Ranskan vallankumous"", ""Espanjan sisällissota"", ""Englannin teollinen vallankumous""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q2,mcq,Mitä eläintä Stalin edustaa Orwellin allegoriassa?,"Napoleon, sika, joka ottaa vallan väkisin jahtattuaan lumipalloa, mallintaa Stalinin hahmoa.","[""Napoleon"", ""Vanha Majuri"", ""Lumipallo"", ""Malabar""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q3,trueFalse,"Totta vai tarua: Julkaisija T.S. Eliot kieltäytyi julkaisemasta Orwellin käsikirjoitusta, koska pelkäsi, että älykkäät siat loukkasivat valtiomiehiä.","T.S. Eliot, silloinen toimittaja, itse asiassa hylkäsi käsikirjoituksen tästä syystä.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q4,mcq,Mitä Napoleonin koirat edustavat allegoriassa?,Napoleonin kouluttamat koirat jahtaamaan Lumipalloa ja terrorisoivat maatilaa edustavat Neuvostoliiton salaista poliisia.,"[""Salainen poliisi"", ""Tsaarin säännöllinen armeija"", ""Kapinalliset talonpojat"", ""Viralliset toimittajat""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q5,mcq,Mikä eläin ilmentää uupumukseen asti riistettyä proletariaattia?,"Malabar, omistautunut ja väsymätön työhevonen, symboloi proletariaattia, joka työskentelee koskaan kyseenalaistamatta auktoriteettia.","[""Malabar, ahkera hevonen"", ""Brille-Babil, propagandisti"", ""Vanha Majuri"", ""Lumipallo""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q6,chronological,Järjestä nämä vaiheet Animal Farmista.,Tämä sekvenssi osoittaa asteittaisen siirtymisen tasa-arvovallankumouksesta sikojen diktatuuriin.,,,"[""Eläimet jahtaavat Farmer Jonesia"", ""Napoleon jahtaa Lumipalloa koiriensa kanssa"", ""Siat muuttavat salaa seitsemää käskyä"", ""Siat alkavat kävellä kahdella jalalla""]",,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q7,mcq,Mikä lopullinen kaava tiivistää romaanin lopussa tasa-arvon ihanteen pettämisen?,"Tämä paradoksaalinen kaava, joka on kaiverrettu navetan seinään, paljastaa, että julistetun tasa-arvon merkitys on tyhjennetty.","[""\""Kaikki eläimet ovat tasa-arvoisia, mutta jotkut eläimet ovat tasa-arvoisempia kuin toiset\"""", ""\""Sikojen täytyy palvella muita eläimiä\"""", ""\""Napoleon on aina oikeassa\"""", ""\""Mylly on pelastuksemme\""""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q8,trueFalse,Totta vai tarua: romaanin lopussa muut eläimet eivät enää pysty erottamaan sikoja ihmisistä.,"Siat kävelevät kahdella jalalla, pukeutuvat ja juhlivat maanviljelijöiden kanssa hämärtäen rajan täysin.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_102_la_ferme_des_animaux_george_orwell,course_102_la_ferme_des_animaux_george_orwell_q9,numericSlider,"Kuinka monta sanaa suunnilleen Animal Farm sisältää, tarkoituksella hyvin lyhyt teksti?","Orwell esittää allegoriansa tuskin 30 000 sanalla, mikä vahvistaa sadun tehokkuutta.",,,,30000.0,15000.0,50000.0,5000.0,sanoja
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q1,mcq,"Kuka murhaa Tanskan kuninkaan, Hamletin isän?","Claudius tappaa veljensä, kuninkaan, menee sitten naimisiin kuningatar Gertruden kanssa ja ottaa valtaistuimen.","[""Claudius"", ""Polonius"", ""Laertes"", ""Fortinbras""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q2,mcq,Kuka kertoo Hamletille isänsä murhasta?,Kuolleen kuninkaan haamu ilmestyy Hamletille paljastamaan Claudiuksen rikoksen.,"[""Hänen isänsä haamu"", ""Hänen äitinsä Gertrude"", ""Ophelia"", ""Horatio""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q3,mcq,Minkä strategian Hamlet omaksuu tutkiakseen rikosta paljastamatta itseään?,"Hamlet teeskentelee hulluutta seurata tuomioistuinta herättämättä epäilyksiä, strategia, joka lopulta epäonnistuu.","[""Hän simuloi hulluutta"", ""Hän joutuu maanpakoon Wittenbergiin"", ""Hän syyttää julkisesti Claudiusta"", ""Hän liittyy teatteriryhmään""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q4,trueFalse,"Totta vai tarua: Elizabeth I:n hallituskaudella naisrooleja, kuten Opheliaa, näyttelivät naiset lavalla.","Naiset kiellettiin näyttämölle: naisrooleja näyttelivät miehet, usein teini-ikäiset.","[""Tosi"", ""Epätosi""]",1,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q5,mcq,Mitä Hamlet tekee saadakseen Claudiuksen ansaan ja vahvistaakseen hänen syyllisyytensä?,"Hamlet esittää näytelmän, jossa esitetään isänsä murha tarkkaillakseen Claudiuksen reaktiota.","[""Huone huoneessa, \""hiirenloukku\"""", ""Julkinen kaksintaistelu"", ""Oikeudenkäynti oikeudessa"", ""Nimetön kirje""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q6,mcq,Kenet Hamlet tappaa vahingossa ja laukaisee traagisen kierteen?,"Hamlet tappaa Poloniuksen, kuninkaan neuvonantajan, uskoen hänen osuvan verhon taakse piilotettuun vakoojaan.","[""Polonius"", ""Laertes"", ""Claudius"", ""Horatio""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q7,mcq,Mikä sen ajan lääketieteen mukaan selittää Hamletin melankolian?,"Elisabetin aikainen lääketiede katsoi melankolian johtuvan mustan sapen liiallisuudesta, mikä teki aiheesta kirkkaan mutta halvaantuneen.","[""Ylimääräinen musta sappi"", ""Demoninen hallinta"", ""Lämmin veren epätasapaino"", ""Perheen kirous""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q8,mcq,Mitä lukemista Freud ehdottaa Hamletille useita vuosisatoja Shakespearen jälkeen?,Freud tulkitsee Hamletin epäröintiä Oidipus-kompleksin kautta ja popularisoi näytelmän psykoanalyyttistä tulkintaa.,"[""Hän näkee sen Oidipus-kompleksin ilmaisuna"", ""Hän näkee sen nousevan kapitalismin kritiikkinä"", ""Hän näkee sen uskonnollisena allegoriana"", ""Hän näkee sen vetoomuksena monarkialle""]",0,,,,,,
course_103_hamlet_shakespeare,course_103_hamlet_shakespeare_q9,trueFalse,"Totta vai tarua: Monologi ""Olla vai ei olla"" on pysynyt länsimaisen teatterin tunnetuimpana eksistentiaalisena kysymyksenä.","Tästä monologista on tullut teatterin eksistentiaalisen kysymyksen, toiminnan ja kärsimyksen vastakohta, symboli.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q1,mcq,Mihin lähteeseen Shakespeare ensisijaisesti turvautui kirjoittaessaan Romeo ja Juliaa?,"Shakespeare saa inspiraationsa italialaisesta tarinankertojasta Matteo Bandellosta, mutta tiivistää toimintaa viiden päivän aikana tragedian tehostamiseksi.","[""Matteo Bandellon novelli"", ""Antiikin kreikkalainen myytti"", ""Christopher Marlowen näytelmä"", ""Nykyaikainen Lontoon uutinen""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q2,numericSlider,Kuinka monessa päivässä Shakespeare tiivistää näytelmän kaiken toiminnan?,"Shakespeare kiristää juonen viiden päivän aikana, mikä tekee lopullisesta katastrofista entistä väistämättömämmän.",,,,5.0,1.0,14.0,1.0,päivää
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q3,mcq,Mikä tapahtuma muuttaa näytelmän sävyn komediasta tragediaan?,Tybaltin tappaman Mercution kuolema poistaa huolimattomuuden ja muuttaa näytelmän lopullisesti tragediaksi.,"[""Mercution kuolema"", ""Capulettien naamiopallo"", ""Rakastajien salainen avioliitto"", ""Romeon karkotus""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q4,mcq,Kuka juhlii Romeon ja Julian salaista avioliittoa toivoen saavansa kaksi perhettä sovintoon?,"Veli Laurent menee salaa naimisiin rakastavaisten kanssa toivoen, että heidän liittonsa lievittää klaanien välistä vihaa.","[""Veli Laurent"", ""Veronan prinssi"", ""Mercutio"", ""Julieten sairaanhoitaja""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q5,mcq,Mikä estää veli Lawrencen viestiä saapumasta Romeolle ajoissa?,"Ruttoepidemia viivyttää Romeon varoittamisesta vastaavaa sanansaattajaa, mikä saa aikaan lopullisen kaksoisitsemurhan.","[""Ruttoepidemia, joka viivyttää sanansaattajaa"", ""Myrsky merellä"", ""Prinssin pidätys lähettilään"", ""Osoitevirhe""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q6,trueFalse,"Totta vai tarua: Bandellossa, Shakespearen italialaisessa lähteessä, Julia herää ennen kuin Romeo kuolee, toisin kuin näytelmässä.",Shakespeare poistaa tämän jäähyväiset Bandellosta tehdäkseen näytelmän lopusta julmemman.,"[""Tosi"", ""Epätosi""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q7,mcq,"Kuka tappaa Tybaltin, jolloin Romeo karkotetaan Veronasta?","Romeo tappaa Tybaltin kostaakseen Mercutiolle, minkä seurauksena hänet karkotetaan kaupungista.","[""Romeo itse"", ""Mercutio"", ""Kreivi Paris"", ""Veronan prinssi""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q8,mcq,Mikä 1900-luvun teos siirtää Veronan klaanien konfliktin New Yorkin kaduille?,West Side Story korvaa Montaguet ja Capuletit Sharks- ja Jets-jengeillä.,"[""West Siden tarina"", ""Rasvaa"", ""Kummisetä"", ""The Fury of Living""]",0,,,,,,
course_104_romeo_et_juliette_shakespeare,course_104_romeo_et_juliette_shakespeare_q9,trueFalse,Totta vai tarua: Dante puhui Montecchin ja Cappellettien perheistä jo kaksi vuosisataa ennen Shakespearea.,Dante mainitsee nämä kaksi veronelaista perhettä teoksessaan kauan ennen kuin Shakespeare teki niistä yleismaailmallisen tragedian.,"[""Tosi"", ""Epätosi""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q1,mcq,Miten Huxleyn kuvittelema ylivalta eroaa Orwellin hallinnasta vuonna 1984?,"Kun Orwell kuvailee poliisiterroria, Huxley kuvittelee mielihyvän ja mukavuuden avulla saavutetun vapaaehtoisen alistumisen.","[""Se perustuu mieluummin nautintoon ja mukavuuteen kuin kauhuun"", ""Se perustuu järjestäytyneeseen nälänhätään"", ""Se perustuu pysyvään sotaan"", ""Se perustuu jatkuvaan poliisin valvontaan""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q2,mcq,Mitä teollista mallia Huxley inspiroi järjestämään tulevaisuuden yhteiskuntaansa?,Huxley siirtää kokoonpanolinjojen ja teollisen standardoinnin logiikan itse ihmisen lisääntymiseen.,"[""Fordismi ja taylorismi"", ""Brittiläinen kolonialismi"", ""Preussin militarismi"", ""Perinteisiä käsitöitä""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q3,trueFalse,"Totta vai tarua: alkuperäinen nimi, Brave New World, lainaa ironisesti Shakespearen näytelmää.","Otsikko lainaa Shakespearen Myrskyä, jonka naiivi ihme tässä peittää dehumanisoidun tulevaisuuden.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q4,mcq,Miten sosiaaliset kastit alfaista epsiloneihin määritetään romaanissa?,"Bokanovsky-prosessi mahdollistaa jokaisen kastin valmistuksen ja käsittelyn hedelmöityksestä lähtien, jotta se pitää kunnostaan.","[""Suunnittelusta, kiitos Bokanovsky-prosessin"", ""Aikuisena suoritetulla kokeella"", ""Perheperinnön perusteella"", ""Syntymähetken tasapelillä""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q5,mcq,Mikä rooli somalla on tässä yhteiskunnassa?,"Soma on lääke, jolla ei ole sivuvaikutuksia ja joka poistaa välittömästi turhautumisen tai kivun.","[""Se on lohdutuslääke, joka poistaa kaiken turhautumisen"", ""Se on teollisuudelle varattu polttoaine"", ""Se on pakollinen rokote kaikille"", ""Se on säännöstetty peruselintarvike""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q6,mcq,Kuka on Savage John?,"John, syntynyt järjestelmän ulkopuolella Reserveissä, ruumiillistaa kipuun ja hurmioon kykenevää humanistia, joka on koulutettu lukemalla Shakespearea.","[""Luonnostaan varauksella syntynyt mies, joka luki Shakespearea"", ""Maailmanlaajuinen järjestelmäohjain"", ""Kapinallinen Alfa kasvoi pääkaupungissa"", ""Tiedemies, joka loi soman""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q7,mcq,"Mitä John väittää Mustapha Mondia, maailman valvojaa vastaan?","John kieltäytyy keinotekoisesta mukavuudesta ja vaatii oikeutta kärsiä, luoda ja todella rakastaa.","[""Oikeus olla onneton"", ""Oikeus omistaa lisää somaa"", ""Oikeus hallita maailmaa"", ""Oikeus asua pääkaupungissa""]",0,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q8,trueFalse,Totta vai tarua: romaanin lopussa John suostuu elämään mukavasti Brave New Worldissa.,John kieltäytyy Mondin ehdottamasta somasta ja keinotekoisesta paratiisista: hän tappaa itsensä ilman mahdollista sovintoa.,"[""Tosi"", ""Epätosi""]",1,,,,,,
course_105_le_meilleur_des_mondes_aldous_huxley,course_105_le_meilleur_des_mondes_aldous_huxley_q9,numericSlider,Minä vuonna Aldous Huxley julkaisi Brave New Worldin?,"Huxley julkaisi tämän romaanin vuonna 1932, kirjoittaen sen edellisenä vuonna.",,,,1932.0,1900.0,1960.0,3.0,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q1,mcq,Mikä ilmastollinen tapahtuma pakotti Mary Shelleyn ja hänen ystävänsä jäämään Villa Diodatiin vuonna 1816?,"Tamboran purkaus syöksyi Euroopan vuoteen ilman kesää vuonna 1816, mikä pakotti ryhmän pysymään koukussa Genevejärven rannoilla.","[""Tamboran tulivuoren purkaus, joka aiheutti vuoden ilman kesää"", ""Koleraepidemia Euroopassa"", ""Napoleonin sota"", ""Kova mutta tavallinen talvi""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q2,mcq,Kuka johtaa Frankenstein Scary Story -kilpailua?,Lordi Byron ehdotti tätä kilpailua lievittääkseen tylsyyttä vuoden 1816 huonon sään aikana.,"[""Lordi Byron"", ""Percy Shelley"", ""John Polidori"", ""Mary Shelley itse""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q3,numericSlider,Kuinka vanha Mary Shelley oli kirjoittaessaan Frankensteinin?,Mary Shelley oli vain 18-vuotias kirjoittaessaan tämän romaanin synkän romantiikan ja aikansa tieteellisten keskustelujen risteyksessä.,,,,18.0,10.0,30.0,2.0,vuotta
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q4,mcq,Miltä tieteenalalta Mary Shelley saa inspiraationsa olennon heräämiseen?,"Galvanismi, joka näytti elävöittävän kuollutta ainetta sähköllä, inspiroi suoraan olennon luomiskohtausta.","[""Galvanismi, nämä sähköiset kokeet kuolleella aineella"", ""Nouseva teollisuuskemia"", ""Newtonin tähtitiede"", ""Trooppinen lääketiede""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q5,mcq,Miksi Victor Frankenstein etsii elämän salaisuutta Ingolstadtista?,"Victoria ohjaa kunnianhimo haastaa luonnollinen järjestys ja tulla luojaksi, ""moderniksi Prometheukseksi"".","[""Tulemaan moderniksi Prometheukseksi, ei rikastua"", ""Perheen sairauden parantamiseksi"", ""Saadakseen taloudellista tunnustusta"", ""Kostaakseen isänsä kuoleman""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q6,mcq,Miten olento oppii ihmisten kielen ja tunteet?,"Olento oppii yksin, salassa tarkkailemalla talonpoikaperhettä ja lukemalla Kadonnutta paratiisi.","[""Tarkkailemalla talonpoikaperhettä ja lukemalla Miltonin kadonnutta paratiisi"", ""Suorittamalla kursseja Ingolstadtin yliopistossa"", ""Victorin päiväkirjojen lukeminen"", ""Kuuntelemassa matkustavia pappeja""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q7,mcq,"Mitä olento pyytää Victorilta, joka kieltäytyy siitä?","Olento pyytää kumppania, jotta se ei ole enää yksin; Victorin kieltäytyminen laukaisee hänen tuhoisan koston.","[""Hänen tilansa kumppani"", ""Rahaa matkustamiseen"", ""Nimi, joka on olemassa sosiaalisesti"", ""Julkinen anteeksipyyntö hänen rikoksistaan""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q8,trueFalse,"Totta vai tarua: Romaanissa nimi ""Frankenstein"" viittaa luojaan, kun taas olennolla itsellään ei ole nimeä.","Olennolla ei koskaan ole oikeaa nimeä, merkki Victorin isyyskiellosta: hirviön kutsuminen ""Frankensteiniksi"" on siksi väärintulkinta.","[""Tosi"", ""Epätosi""]",0,,,,,,
course_106_frankenstein_mary_shelley,course_106_frankenstein_mary_shelley_q9,mcq,"Mihin romaani päättyy, Victorin kuoleman ja olennon katoamisen välillä?","Romaani päättyy arktisen jäähän, jossa Victor kuolee ja olento katoaa sumuun.","[""Arktisella alueella"", ""Genevessä"", ""Ingolstadtissa"", ""Avoimella Välimerellä""]",0,,,,,,
