courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_28_le_genocide_rwandais_1994,Porozumienia z Arusha,Porozumienia z Arusha (sierpień 1993),evenementConnexe,"Porozumienie pokojowe między rządem Hutu a RPF (Rwandyjski Front Patriotyczny). Ekstremiści Hutu, odmawiając jakiegokolwiek podziału władzy, zorganizowali ludobójstwo, aby zapobiec jego realizacji.",short_form
course_29_la_chute_du_mur_de_berlin_1989,sierpień 1968,Praska Wiosna (sierpień 1968),evenementConnexe,"Liberalna reforma komunizmu w Czechosłowacji, zmiażdżona przez inwazję sowieckich czołgów. Decyzja Gorbaczowa, aby nie powtarzać tej interwencji w 1989 r., była zatem historycznie rewolucyjna.",short_form
course_30_la_blitzkrieg_1940,sierp,Plan Sichelschnitta (sierp),concept,"Plan generała von Mansteina: skoncentrować jednostki pancerne w Ardenach, aby przedrzeć się przez centrum i dotrzeć do kanału La Manche, otaczając armie francusko-brytyjskie zaangażowane w Belgii. Odważny i ryzykowny plan okazał się całkowitym sukcesem.",short_form
course_31_le_plan_marshall_1947_1952,Kominform,Kominform (1947),evenementConnexe,"Międzynarodowa organizacja komunistyczna utworzona przez Stalina w odpowiedzi na Plan Marshalla w celu koordynowania europejskich partii komunistycznych. Zmusiło to Czechosłowację i Polskę, które przyjęły pomoc Marshalla, do jej odrzucenia.",short_form
course_32_la_guerre_du_vietnam_1955_1975,styczeń 1968,Ofensywa Tet (styczeń 1968),evenementConnexe,"Jednoczesny atak Viet Congu na ponad 100 amerykańskich miast podczas wietnamskiego Nowego Roku. Militarnie porażka Hanoi, zniszczyła wiarygodność administracji Johnsona w Stanach Zjednoczonych.",short_form
course_33_le_proces_de_nuremberg_1945_1946,MTK,Międzynarodowy Trybunał Karny (MTK),lieuInstitution,"Spadkobierca Zasad Norymberskich, stworzonych w 2002 roku na mocy Statutu Rzymskiego w celu osądzania ludobójstwa, zbrodni przeciw ludzkości i zbrodni wojennych. Ratyfikowały go 124 kraje, ale nie Stany Zjednoczone, Rosja i Chiny.",short_form
course_35_l_apartheid_et_mandela_1948_1994,marzec 1960,Masakra w Sharpeville (marzec 1960),evenementConnexe,"Policja otworzyła ogień do pokojowej demonstracji przeciwko przepisom dotyczącym przepustek, zabijając 69 osób. Globalny szok doprowadził do zdelegalizowania AKN i popchnął Mandelę do utworzenia zbrojnego skrzydła oporu.",short_form
course_36_la_revolution_culturelle_en_chine_1966_1,Wielki skok naprzód,Wielki skok naprzód (1958-1962),concept,"Program przymusowej kolektywizacji rozpoczęty przez Mao, który spowodował największy głód w historii ludzkości: od 15 do 55 milionów zgonów. Jego niepowodzenie wyjaśnia polityczne odsunięcie Mao na boczny tor i jego potrzebę odzyskania kontroli poprzez rewolucję kulturalną.",short_form
course_37_la_shoah_mecanismes_d_un_genocide,styczeń 1942,Konferencja w Wannsee (styczeń 1942),evenementConnexe,"Spotkanie 15 wysokich rangą urzędników nazistowskich, podczas którego zaplanowano i koordynowano „ostateczne rozwiązanie”: systematyczną eksterminację europejskich Żydów poprzez obozy zagłady. Pokazało, że ludobójstwo było biurokratycznie zorganizowaną decyzją państwa.",short_form
course_37_la_shoah_mecanismes_d_un_genocide,„Banalność zła”,„Banalność zła” (Hannah Arendt),concept,"Koncepcja filozoficzna rozwinięta podczas procesu Eichmanna: najgorszych zbrodni mogą dopuścić się zwykli, biurokratyczni jednostki, które „wykonują swoją pracę” bez zastanawiania się nad moralnymi konsekwencjami swoich czynów.",short_form
course_40_la_guerre_de_secession_americaine_1861_1,Proklamacja wyzwolenia,Proklamacja wyzwolenia (1 stycznia 1863),evenementConnexe,"Dekret Lincolna uwalniający niewolników w Stanach Konfederacji. Przekształciła wojnę w moralną krucjatę przeciwko niewolnictwu, uniemożliwiła Wielkiej Brytanii uznanie Konfederacji i otworzyła armię dla czarnych żołnierzy.",short_form
course_42_pourquoi_reve_t_on,szybki ruch gałek ocznych,Sen REM (szybki ruch gałek ocznych),concept,"Faza snu charakteryzująca się szybkimi ruchami gałek ocznych, paraliżem mięśni i intensywną aktywnością mózgu w pobliżu stanu czuwania. Jest to faza, w której pojawia się większość snów i gdzie konsolidacja pamięci jest najbardziej aktywna.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,"23,5°","Nachylenie osiowe Ziemi (23,5°)",concept,"Pory roku są spowodowane nachyleniem osi Ziemi w stosunku do płaszczyzny orbity o 23,5°, a nie odległością od Słońca. To samo nachylenie zawsze wskazuje na Gwiazdę Polarną, tworząc na przemian przesilenia i równonoce.",short_form
course_55_la_theorie_de_la_gravitation_newton_1687,Einstein,Grawitacja relatywistyczna (Einstein),concept,"Ogólna teoria względności (1915) przewyższyła Newtona: grawitacja nie jest siłą, ale zakrzywieniem czasoprzestrzeni spowodowanym masą. Przewiduje zjawiska, których Newton nie potrafił wyjaśnić: precesję Merkurego, ugięcie światła, fale grawitacyjne.",short_form
course_57_l_invention_d_internet,wystrzelenie Sputnika,wystrzelenie Sputnika (1957),evenementConnexe,"Wystrzelenie pierwszego radzieckiego sztucznego satelity wywołało falę uderzeniową w Stanach Zjednoczonych. Strach ten doprowadził do powstania ARPA, a pośrednio ARPANET – przodka Internetu – w celu utrzymania zdecentralizowanej komunikacji w przypadku ataku nuklearnego.",short_form
course_59_la_decouverte_de_l_anesthesie,Semmelweis i Lister,Antyseptyka (Semmelweis i Lister),concept,"Jeszcze przed znieczuleniem infekcje pooperacyjne zabijały pacjentów. Semmelweis (1847), a następnie Lister (1867) narzucali higienę: mycie rąk, sterylizacja narzędzi. Te dwie rewolucje – znieczulenie i antyseptyka – odmieniły chirurgię.",short_form
course_59_la_decouverte_de_l_anesthesie,Hiszpańska rekonkwista,Hiszpańska rekonkwista (1492),evenementConnexe,"Triumf w zdobyciu Granady uwolnił zasoby i stworzył dynamikę narodowych ambicji, co wyjaśnia wsparcie Izabeli Kastylijskiej dla Kolumba.",short_form
course_59_la_decouverte_de_l_anesthesie,królowa,Wiktoria (królowa),personnage,"Władczyni Wielkiej Brytanii, której użycie chloroformu podczas porodów w latach 1853 i 1857 pomogło usunąć religijne tabu dotyczące znieczulenia.",short_form
course_60_la_theorie_de_l_evolution_de_darwin_1859,Beagle,Beagle (HMS),concept,"Okręt Królewskiej Marynarki Wojennej, który służył jako baza wypadowa Karola Darwina podczas jego naukowej podróży po świecie w latach 1831–1836.",short_form
course_61_le_big_bang,kosmiczne mikrofalowe tło,kosmiczne mikrofalowe tło (CMB),concept,"Promieniowanie kopalne zostało wyemitowane 380 000 lat po Wielkim Wybuchu, kiedy Wszechświat wystarczająco się ochłodził. Odkryty przez Penziasa i Wilsona w 1965 r. (Nobel 1978), jest jednym z najbardziej bezpośrednich dowodów Wielkiego Wybuchu – swego rodzaju „echem” narodzin wszechświata.",short_form
course_63_comment_se_forment_les_tremblements_de_t,Richter/Moment,Skala wielkości (Richter/Moment),concept,"Logarytmiczny pomiar energii uwolnionej podczas trzęsienia ziemi. Każdy stopień reprezentuje 31,6 razy więcej energii: trzęsienie ziemi o magnitudzie 8 uwalnia 1000 razy więcej energii niż trzęsienie ziemi o sile 6.",short_form
course_63_comment_se_forment_les_tremblements_de_t,sejsmologia,Andromeda (sejsmologia),concept,Nazwa rozległego europejskiego projektu i sieci czujników mających na celu wykorzystanie istniejącego podmorskiego światłowodu do wykrywania wibracji sejsmicznych na dnie oceanu.,short_form
course_63_comment_se_forment_les_tremblements_de_t,Richtera/Momenta,skala wielkości (Richtera/Momenta),concept,"Logarytmiczny pomiar energii uwolnionej podczas trzęsienia ziemi. Każdy stopień reprezentuje 31,6 razy więcej energii: trzęsienie ziemi o magnitudzie 8 uwalnia 1000 razy więcej energii niż trzęsienie ziemi o sile 6.",short_form
course_66_y_a_t_il_de_la_vie_ailleurs_dans_l_unive,strefa Złotowłosa,Strefa mieszkalna (strefa Złotowłosa),concept,"Obszar wokół gwiazdy, w którym temperatura pozwala na istnienie wody w postaci płynnej na powierzchni planety. Ani za blisko, ani za daleko - „tak jak Złotowłosa”. Nasz Układ Słoneczny ma trzy potencjalne planety: Wenus, Ziemię i Marsa.",short_form
course_71_qu_est_ce_que_l_effet_de_serre_vraiment,GHG,Gazy cieplarniane (GHG),concept,"Gazy pochłaniające promieniowanie podczerwone emitowane przez Ziemię i ponownie je emitujące, ogrzewając atmosferę. Najważniejsze z nich to: para wodna (naturalna), CO₂, metan (CH₄, 80x silniejszy od CO₂ na przestrzeni 20 lat) i N₂O.",short_form
course_73_comment_le_cerveau_stocke_t_il_les_souve,Długoterminowe wzmocnienie,Długoterminowe wzmocnienie (LTP),concept,"Trwałe wzmocnienie synaps między neuronami, które aktywują się razem: „neurony, które uruchamiają się razem, łączą się ze sobą”. Jest to molekularny mechanizm uczenia się, w szczególności obejmujący receptor NMDA.",short_form
course_76_pourquoi_les_feuilles_changent_elles_de,strefa separacji,strefa separacji (odcięcie),concept,"Warstwa komórek, która tworzy się jesienią u nasady ogonków, blokując przepływ składników odżywczych. W odpowiedzi na skracanie się dnia rozwija się stopniowo, aż do opadnięcia liścia.",short_form
course_79_pourquoi_certains_sons_nous_donnent_ils,Otwartość na doświadczenia,Otwartość na doświadczenia (osobowość),concept,Cecha osobowości związana z ciekawością i docenianiem piękna. Osoby wysoce „otwarte” mają korę słuchową bardziej powiązaną ze strefami emocjonalnymi i znacznie częściej odczuwają muzyczne dreszcze.,short_form
course_80_pourquoi_les_saisons_existent_sur_d_autr,"97,8°","Osiowe nachylenie Urana (97,8°)",concept,"Oś Urana leży prawie płasko na płaszczyźnie orbity. Każdy biegun otrzymuje około 42 lat ciągłego światła słonecznego, po których następują 42 lata całkowitej ciemności – są to ekstremalne i bardzo długotrwałe pory roku, nie mające odpowiednika w naszym Układzie Słonecznym.",short_form
course_80_pourquoi_les_saisons_existent_sur_d_autr,osiowe nachylenie Urana,"osiowe nachylenie Urana (97,8°)",concept,"Oś Urana leży prawie płasko na płaszczyźnie orbity. Każdy biegun otrzymuje około 42 lat ciągłego światła słonecznego, po których następują 42 lata całkowitej ciemności – są to ekstremalne i bardzo długotrwałe pory roku, nie mające odpowiednika w naszym Układzie Słonecznym.",short_form
course_82_l_iliade_homere,Mênis  w kulturze greckiej,Mênis (gniew) w kulturze greckiej,concept,"Gniew Achillesa nie jest prostą emocją: jest to quasi-kosmiczna moc. Pierwsze słowo Iliady, „Mênis”, zapowiada ten główny temat. Ten Boży gniew, domagający się zadośćuczynienia, destabilizuje porządek Świata.",short_form
course_83_dipe_roi_sophocle,Freud,Kompleks Edypa (Freud),concept,"Freud zapożyczył mit o Edypie, aby nazwać nieświadome pragnienie dziecka posiadania rodzica płci przeciwnej. Ta centralna koncepcja psychoanalityczna ma niewiele wspólnego z refleksją Sofoklesa, który zajmował się losem i wolną wolą.",short_form
course_97_le_mythe_de_sisyphe_camus,Kierkegaard,Filozoficzny „skok” (Kierkegaard),concept,"Camus krytykuje „skok”, jakiego dokonują niektórzy filozofowie w obliczu absurdu: skok w wiarę (Kierkegaard) lub rewolucyjną nadzieję (Marks). Te „filozoficzne samobójstwa” unikają absurdu, zamiast uczciwie się z nim skonfrontować.",short_form
course_97_le_mythe_de_sisyphe_camus,„skok” filozoficzny,„skok” filozoficzny (Kierkegaard),concept,"Camus krytykuje „skok”, jakiego dokonują niektórzy filozofowie w obliczu absurdu: skok w wiarę (Kierkegaard) lub rewolucyjną nadzieję (Marks). Te „filozoficzne samobójstwa” unikają absurdu, zamiast uczciwie się z nim skonfrontować.",short_form
course_99_le_pere_goriot_balzac,Jacques Collin,Vautrin (Jacques Collin),personnage,"Zbiegły skazaniec i geniusz kryminalny, jest cynicznym mentorem Rastignaca. Stała postać w Comédie humaine, reprezentuje społeczeństwo poza prawem - potężne, przejrzyste i pozbawione złudzeń co do szacownego świata.",short_form
course_99_le_pere_goriot_balzac,Vautrin,Vautrin (Jacques Collin),personnage,"Zbiegły skazaniec i geniusz kryminalny, jest cynicznym mentorem Rastignaca. Stała postać w Comédie humaine, reprezentuje społeczeństwo poza prawem - potężne, przejrzyste i pozbawione złudzeń co do szacownego świata.",short_form
course_106_frankenstein_mary_shelley,odpowiedzialność twórcy,odpowiedzialność twórcy (Współczesny Prometeusz),concept,"Podtytuł powieści: „Współczesny Prometeusz”. Victor Frankenstein tworzy coś niezwykłego, nie ponosząc konsekwencji. Prawdziwym potworem może nie być stworzenie, ale jego twórca, który porzuca je przy urodzeniu.",short_form
course_106_frankenstein_mary_shelley,„rok bez lata”,„rok bez lata” (1816),evenementConnexe,"Erupcja góry Tambora w 1815 r. wyrzuciła popiół, który zaciemnił globalną atmosferę, powodując mroźne lato w Europie w 1816 r. W tym apokaliptycznym kontekście Mary Shelley (18 lat) napisała Frankensteina podczas pobytu nad brzegiem Jeziora Genewskiego.",short_form
course_109_don_quichotte_cervantes,Bitwa pod Lepanto  i niewola Cervantesa,Bitwa pod Lepanto (1571) i niewola Cervantesa,evenementConnexe,"Cervantes walczył w bitwie pod Lepanto i został ranny (stracił władzę w lewej ręce). Schwytany przez piratów w 1575 roku, przez pięć lat był niewolnikiem w Algierze. Te doświadczenia ukształtowały pisarza i podsyciły humor oraz głębię powieści.",short_form
course_126_le_cubisme_picasso_et_braque,collés papierów,Kolaż (collés papierów),concept,"Innowacja syntetycznego kubizmu (1912): Braque i Picasso wklejali do swoich obrazów kawałki gazet i tapet. Wtapiając w dzieło sztuki fragmenty rzeczywistości, zacierali granicę pomiędzy reprezentacją a rzeczywistością.",short_form
course_128_l_expressionnisme_munch_et_le_cri,Erupcja Krakatoa  i czerwone niebo,Erupcja Krakatoa (1883) i czerwone niebo,evenementConnexe,"Katastrofalna erupcja Krakatoa wyrzuciła popiół, który przez wiele miesięcy zabarwiał krwistoczerwone zachody słońca na całym świecie. Munch zanotował w swoim dzienniku, że widział niebo „krwi i ognia” – prawdopodobnie właśnie to zjawisko.",short_form
course_128_l_expressionnisme_munch_et_le_cri,erupcja Krakatoa  i czerwone niebo,erupcja Krakatoa (1883) i czerwone niebo,evenementConnexe,"Katastrofalna erupcja Krakatoa wyrzuciła popiół, który przez wiele miesięcy zabarwiał krwistoczerwone zachody słońca na całym świecie. Munch zanotował w swoim dzienniku, że widział niebo „krwi i ognia” – prawdopodobnie właśnie to zjawisko.",short_form
course_130_le_pop_art_warhol_et_lichtenstein,Walter Benjamin,Aura i reprodukcja mechaniczna (Walter Benjamin),concept,"Benjamin (1935) analizował, w jaki sposób reprodukcja techniczna niszczy „aurę” unikalnego dzieła. Warhol zradykalizował tę ideę: mechanicznie odtwarzając popularne obrazy, kwestionował samo pojęcie oryginału i autora.",short_form
course_130_le_pop_art_warhol_et_lichtenstein,aura i reprodukcja mechaniczna,aura i reprodukcja mechaniczna (Walter Benjamin),concept,"Benjamin (1935) analizował, w jaki sposób reprodukcja techniczna niszczy „aurę” unikalnego dzieła. Warhol zradykalizował tę ideę: mechanicznie odtwarzając popularne obrazy, kwestionował samo pojęcie oryginału i autora.",short_form
course_132_bob_dylan_et_la_folk_protest,Woody Guthrie,Odrodzenie amerykańskiego folku (Woody Guthrie),concept,Ponowne odkrycie tradycyjnej muzyki amerykańskiej przez artystów miejskich lat 50. i 60. XX wieku. Pete Seeger i Woody Guthrie stworzyli folkową ścieżkę dźwiękową dla ruchów pracowniczych i praw obywatelskich. Dylan był jego marnotrawnym spadkobiercą.,short_form
course_143_orson_welles_et_citizen_kane,głęboka ostrość,Głębia ostrości (głęboka ostrość),concept,"Technika filmowa, w której wszystkie płaszczyzny obrazu (pierwszy plan, środek, tło) są jednocześnie ostre, co pozwala na złożoną akcję w ramach jednej klatki.",short_form
course_146_hitchcock_et_le_suspense,zdjęcie z punktu widzenia,Kamera subiektywna (zdjęcie z punktu widzenia),concept,"Technika, w której kamera przyjmuje punkt widzenia postaci, dzięki czemu widz doświadcza dokładnie tego, co widzi. W Vertigo zawroty głowy Scottiego są przekazywane za pomocą techniki pomniejszania/przybliżania wymyślonej na potrzeby filmu.",short_form
course_146_hitchcock_et_le_suspense,Kamera subiektywna,Kamera subiektywna (zdjęcie z punktu widzenia),concept,"Technika, w której kamera przyjmuje punkt widzenia postaci, dzięki czemu widz doświadcza dokładnie tego, co widzi. W Vertigo zawroty głowy Scottiego są przekazywane za pomocą techniki pomniejszania/przybliżania wymyślonej na potrzeby filmu.",short_form
course_147_l_architecture_gothique_les_cathedrales,opat Suger,Teologia światła (opat Suger),concept,"Suger wysunął teorię, że boskie światło przechodzące przez kolorowe witraże wznosi duszę ku Bogu. Ta „metafizyka światła” inspirowała architekturę gotycką w dążeniu do coraz większych okien i coraz wyższych łuków.",short_form
course_147_l_architecture_gothique_les_cathedrales,teologia światła,teologia światła (opat Suger),concept,"Suger wysunął teorię, że boskie światło przechodzące przez kolorowe witraże wznosi duszę ku Bogu. Ta „metafizyka światła” inspirowała architekturę gotycką w dążeniu do coraz większych okien i coraz wyższych łuków.",short_form
course_149_la_joconde,kradzież Mony Lisy,kradzież Mony Lisy (1911),evenementConnexe,"Vincenzo Peruggia, pracownik Luwru, ukradł Mona Lisę i trzymał ją w swoim domu we Florencji przez dwa lata. Kradzież ta trafiła na pierwsze strony gazet na całym świecie i przekształciła wówczas mało znaną opinii publicznej Mona Lisę w najsłynniejszy obraz świata.",short_form
course_151_guernica_picasso,Hiszpańska wojna domowa,Hiszpańska wojna domowa (1936-1939),evenementConnexe,Konflikt między Republiką Hiszpańską a powstaniem frankistowskim wspieranym przez nazistowskie Niemcy i faszystowskie Włochy. Hiszpania była poligonem doświadczalnym dla nowej taktyki bombardowań w nadchodzącej drugiej wojnie światowej.,short_form
course_152_la_liberte_guidant_le_peuple_delacroix,Rewolucja Lipcowa,Rewolucja Lipcowa (27-29 lipca 1830),evenementConnexe,"Trzy rewolucyjne dni, które obaliły króla Karola X, który chciał stłumić wolność prasy i ograniczyć prawa wyborcze. W jego miejsce tron ​​konstytucyjny objął Ludwik Filip I.",short_form
course_154_impression_soleil_levant_monet,industrializacja,Port w Le Havre (industrializacja),referenceHistorique,"Le Havre był wiodącym francuskim portem handlowym, przekształconym przez industrializację. Monet pokazuje właśnie tę industrialną nowoczesność (parę, dźwigi, małe łódki) w porannej mgle – ulotną wizję nowoczesności w ruchu.",short_form
course_159_le_theatre_de_shakespeare,Teatr Globe,Teatr Globe (1599),concept,"Teatr zbudowany na południowym brzegu Tamizy, poza granicami City of London (które zabraniało przedstawień). Ośmiokątny i otwarty do nieba, gościł 3000 widzów stojących („groundlings”) lub siedzących w zadaszonych galeriach.",short_form
course_163_pandore_et_la_boite,nadzieja,Elpis (nadzieja),concept,"W wersji Hezjoda Nadzieja pozostaje w słoiku, gdy Pandora go zamyka. Zasadnicza dwuznaczność: czy jest to ostatni łaskawy dar bogów, czy też dodatkowe zło (fałszywa nadzieja, iluzja), które dręczy ludzi, wmawiając im, że wszystko się poprawi?",short_form
course_167_icare_et_dedale,Hybris,Hybris (i nadmiar),concept,Ikar uosabia klasyczną pychę: brak poszanowania ludzkich ograniczeń i dążenie do wzniesienia się do poziomu bogów. To wykroczenie jest zawsze karane w mitologii greckiej – Grecy postrzegali nadmiar jako tragiczną winę w pełnym tego słowa znaczeniu.,short_form
course_173_ulysse_et_le_cyclope,przebiegłość,Metis (przebiegłość) w kulturze greckiej,concept,"Praktyczna inteligencja, przebiegłość, umiejętność odwrócenia niekorzystnej sytuacji. Odyseusz ucieleśnia metis par Excellence – jego homerycki epitet brzmi „o wielu podstępach”. Jest przeciwieństwem biē (brutalnej siły) ucieleśnionej przez Ajax.",short_form
course_173_ulysse_et_le_cyclope,Metis  w kulturze greckiej,Metis (przebiegłość) w kulturze greckiej,concept,"Praktyczna inteligencja, przebiegłość, umiejętność odwrócenia niekorzystnej sytuacji. Odyseusz ucieleśnia metis par Excellence – jego homerycki epitet brzmi „o wielu podstępach”. Jest przeciwieństwem biē (brutalnej siły) ucieleśnionej przez Ajax.",short_form
course_175_jason_et_la_toison_d_or,dzisiejsza Gruzja,Kolchida (dzisiejsza Gruzja),concept,"Region na wschód od Morza Czarnego, opisywany w mitach greckich jako koniec wschodniego świata. Tamtejsi pasterze używali owczego runa do filtrowania złota ze złotonośnych rzek Kaukazu – „złote runo” mogło być prawdziwe.",short_form
course_176_achille_le_talon_et_l_invulnerabilite,chwała pośmiertna,Greckie kleos (chwała pośmiertna),concept,"Najwyższa wartość kultury heroicznej: nieśmiertelna chwała zdobyta dzięki wyczynom wojennym i przekazana przez poetów. Achilles świadomie wybiera krótkie, ale pełne chwały życie zamiast długiego życia bez chwały – jest to podstawowy wybór greckiej etyki heroicznej.",short_form
course_176_achille_le_talon_et_l_invulnerabilite,Greckie kleos,Greckie kleos (chwała pośmiertna),concept,"Najwyższa wartość kultury heroicznej: nieśmiertelna chwała zdobyta dzięki wyczynom wojennym i przekazana przez poetów. Achilles świadomie wybiera krótkie, ale pełne chwały życie zamiast długiego życia bez chwały – jest to podstawowy wybór greckiej etyki heroicznej.",short_form
course_179_la_guerre_de_troie_et_le_cheval_de_bois,Troja  i archeologia,Troja (Hisarlik) i archeologia,concept,Schliemann zlokalizował Troję w 1870 roku w Hisarlik w Turcji. Wykopaliska odsłoniły dziewięć kolejnych miast. W Troi VIIa (ok. 1184 r. p.n.e.) widoczne są ślady pożaru zgodne z relacją Homera – mogła mieć miejsce wojna trojańska.,short_form
course_179_la_guerre_de_troie_et_le_cheval_de_bois,powrót bohaterów,powrót bohaterów (Nostoi),concept,"Po wojnie trojańskiej greccy bohaterowie doświadczają tragicznych powrotów: Agamemnon zostaje zamordowany, Ajax umiera. Dopiero Menelaos ponownie odnajduje Helenę. Te „Nostoi” utworzyły epicki cykl (obecnie zaginiony), który dla starożytnych Greków był równie ważny jak Iliada.",short_form
course_180_thor_et_loki_mythologie_nordique,Snorri Sturluson,Proza Edda (Snorri Sturluson),referenceHistorique,"Islandzki traktat o poetyce i mitologii z XIII wieku. Chociaż napisana w kontekście chrześcijańskim, stanowi najbardziej uporządkowane źródło wierzeń nordyckich, mające na celu zachowanie sztuki starożytnej poezji.",short_form
course_184_romulus_et_remus_la_fondation_de_rome,753 p.n.e.,Ab Urbe Condita (753 p.n.e.),concept,"Tradycyjna data założenia Rzymu, obliczona przez Warrona w I wieku p.n.e. Rzymianie liczyli lata „od założenia miasta” (AUC). Ta legendarna data odpowiadała monarchii siedmiu królów Rzymu.",short_form
