courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,Burgundians,The Burgundians,referenceHistorique,"French faction allied with the English, led by the Duke of Burgundy (Philip the Good in 1429). Their alliance with England was broken by the Treaty of Arras in 1435.",short_form
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,providentialism,Providentialism,concept,Belief according to which God intervenes directly in human history and politics to fulfill his will.,content_link
course_8_la_chute_de_constantinople_1453,1204,The sack of Constantinople by the 4th Crusade (1204),evenementConnexe,"The crusaders, diverted by Venice, looted Christian Constantinople for three days in 1204. This trauma permanently weakened Byzantium and explains Byzantine mistrust of the West during the siege of 1453.",short_form
course_8_la_chute_de_constantinople_1453,The sack of Constantinople by the 4th Crusade,The sack of Constantinople by the 4th Crusade (1204),evenementConnexe,"The crusaders, diverted by Venice, looted Christian Constantinople for three days in 1204. This trauma permanently weakened Byzantium and explains Byzantine mistrust of the West during the siege of 1453.",short_form
course_8_la_chute_de_constantinople_1453,sack of Constantinople by the 4th Crusade (1204),The sack of Constantinople by the 4th Crusade (1204),evenementConnexe,"The crusaders, diverted by Venice, looted Christian Constantinople for three days in 1204. This trauma permanently weakened Byzantium and explains Byzantine mistrust of the West during the siege of 1453.",short_form
course_8_la_chute_de_constantinople_1453,Greek diaspora and the Renaissance,The Greek diaspora and the Renaissance,referenceHistorique,"Greek scholars fleeing Constantinople brought their manuscripts to Italy, contributing decisively to the Renaissance. The fall of Byzantium paradoxically accelerated the intellectual revival of the West.",short_form
course_8_la_chute_de_constantinople_1453,The Sack of Constantinople by the 4th Crusade (1204),The sack of Constantinople by the 4th Crusade (1204),evenementConnexe,"The crusaders, diverted by Venice, looted Christian Constantinople for three days in 1204. This trauma permanently weakened Byzantium and explains Byzantine mistrust of the West during the siege of 1453.",content_link
course_9_l_empire_azteque,Five Suns Cosmogony,The Five Suns Cosmogony,concept,"Aztec myth: the universe has already been created and destroyed four times. The current fifth sun is only kept alive through human sacrifices. This cosmology made sacrifices cosmically necessary - without them, the sun would stop.",short_form
course_9_l_empire_azteque,chinampas,The chinampas,concept,"""Floating gardens"" created in Lake Texcoco: artificial islands of mud and vegetation allowing for highly productive agriculture. Tenochtitlán was surrounded by a network of canals and cultivated lands that fed 200,000 inhabitants.",short_form
course_9_l_empire_azteque,Tenochtitlán,Tenochtitlán and Mexico City,lieuInstitution,"Aztec capital founded in 1325 on an islet in Lake Texcoco, where Mexico City is located today. It was one of the largest cities in the world in 1519, with a sophisticated network of aqueducts and canals.",content_link
course_9_l_empire_azteque,smallpox,Smallpox,concept,Infectious disease of European origin which was the main agent of mortality during the fall of the Aztec empire.,content_link
course_10_la_decouverte_de_l_amerique_1492,1492,The Spanish Reconquista (1492),evenementConnexe,The triumph of the capture of Granada released resources and created a momentum of national ambition that explains Isabella of Castile's support for Columbus.,short_form
course_10_la_decouverte_de_l_amerique_1492,The Spanish Reconquista,The Spanish Reconquista (1492),evenementConnexe,The triumph of the capture of Granada released resources and created a momentum of national ambition that explains Isabella of Castile's support for Columbus.,short_form
course_10_la_decouverte_de_l_amerique_1492,Spanish Reconquista (1492),The Spanish Reconquista (1492),evenementConnexe,The triumph of the capture of Granada released resources and created a momentum of national ambition that explains Isabella of Castile's support for Columbus.,short_form
course_10_la_decouverte_de_l_amerique_1492,1494,The Treaty of Tordesillas (1494),evenementConnexe,Agreement arbitrated by the Pope dividing the world into two spheres of influence between Spain (west) and Portugal (east).,short_form
course_10_la_decouverte_de_l_amerique_1492,The Treaty of Tordesillas,The Treaty of Tordesillas (1494),evenementConnexe,Agreement arbitrated by the Pope dividing the world into two spheres of influence between Spain (west) and Portugal (east).,short_form
course_10_la_decouverte_de_l_amerique_1492,Treaty of Tordesillas (1494),The Treaty of Tordesillas (1494),evenementConnexe,Agreement arbitrated by the Pope dividing the world into two spheres of influence between Spain (west) and Portugal (east).,short_form
course_10_la_decouverte_de_l_amerique_1492,Semmelweis and Lister,Antisepsis (Semmelweis and Lister),concept,"Even before anesthesia, post-operative infections were killing patients. Semmelweis (1847) then Lister (1867) imposed hygiene: hand washing and sterilized instruments. These two revolutions — anesthesia and antisepsis — transformed surgery.",short_form
course_10_la_decouverte_de_l_amerique_1492,Antisepsis,Antisepsis (Semmelweis and Lister),concept,"Even before anesthesia, post-operative infections were killing patients. Semmelweis (1847) then Lister (1867) imposed hygiene: hand washing and sterilized instruments. These two revolutions — anesthesia and antisepsis — transformed surgery.",short_form
course_11_la_prise_de_la_bastille_1789,lettre de cachet,The lettre de cachet,concept,"Royal order of imprisonment without trial or explanation, signed by the king. The Bastille symbolized this royal arbitrariness, even though in July 1789 it contained only 7 prisoners - its value was purely symbolic.",short_form
course_11_la_prise_de_la_bastille_1789,Great Fear,The Great Fear,evenementConnexe,"A wave of panic and peasant revolt that spread across the French countryside between July and August 1789, leading to the destruction of manorial records.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,Napoleonic Army Corps,The Napoleonic Army Corps,concept,"An autonomous military unit of 15,000 to 30,000 men including all arms, capable of fighting alone for several days. This organizational innovation allowed for the speed of maneuver that was Napoleon's strength.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,"October 21, 1805","The Battle of Trafalgar (October 21, 1805)",evenementConnexe,"Nelson's decisive naval victory over the Franco-Spanish fleet, the same week as Ulm. It put an end to the plans to invade England and explains why Napoleon could never defeat British maritime power.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,The Battle of Trafalgar,"The Battle of Trafalgar (October 21, 1805)",evenementConnexe,"Nelson's decisive naval victory over the Franco-Spanish fleet, the same week as Ulm. It put an end to the plans to invade England and explains why Napoleon could never defeat British maritime power.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,"Battle of Trafalgar (October 21, 1805)","The Battle of Trafalgar (October 21, 1805)",evenementConnexe,"Nelson's decisive naval victory over the Franco-Spanish fleet, the same week as Ulm. It put an end to the plans to invade England and explains why Napoleon could never defeat British maritime power.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,Continental System,The Continental System,concept,"Napoleonic economic politics (1806) forbidding all European trade with England, to ruin it economically. Its imperfect application forced Napoleon to invade the Iberian Peninsula and then Russia.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,Battle of Trafalgar,The Battle of Trafalgar,evenementConnexe,"Nelson's decisive naval victory over the Franco-Spanish fleet, the same week as Ulm. It put an end to the plans to invade England and explains why Napoleon could never defeat British maritime power.",content_link
course_13_la_bataille_de_waterloo_1815,1814-1815,The Congress of Vienna (1814-1815),evenementConnexe,"Meeting of European powers to rebuild the post-Napoleonic order. It redrew the map of Europe, restored monarchies, and created the ""European Concert"" which maintained a relative peace for almost a century.",short_form
course_13_la_bataille_de_waterloo_1815,The Congress of Vienna,The Congress of Vienna (1814-1815),evenementConnexe,"Meeting of European powers to rebuild the post-Napoleonic order. It redrew the map of Europe, restored monarchies, and created the ""European Concert"" which maintained a relative peace for almost a century.",short_form
course_13_la_bataille_de_waterloo_1815,Congress of Vienna (1814-1815),The Congress of Vienna (1814-1815),evenementConnexe,"Meeting of European powers to rebuild the post-Napoleonic order. It redrew the map of Europe, restored monarchies, and created the ""European Concert"" which maintained a relative peace for almost a century.",short_form
course_13_la_bataille_de_waterloo_1815,Holy Alliance,The Holy Alliance,concept,"Pact signed in 1815 between Russia, Austria, and Prussia to defend monarchical principles against revolutionary ideas. It was the instrument for suppressing liberal uprisings of the 1820s-1830s.",short_form
course_13_la_bataille_de_waterloo_1815,Congress of Vienna,The Congress of Vienna,evenementConnexe,"Meeting of European powers to rebuild the post-Napoleonic order. It redrew the map of Europe, restored monarchies, and created the ""European Concert"" which maintained a relative peace for almost a century.",content_link
course_13_la_bataille_de_waterloo_1815,central position,Central position,concept,"Napoleon's tactical maneuver consisting of positioning himself between two enemy armies to face them separately, thus avoiding being overwhelmed by their combined strength.",content_link
course_14_la_commune_de_paris_1871,1870-1871,The Franco-Prussian War (1870-1871),evenementConnexe,"Conflict triggered by Napoleon III, ending with the crushing defeat at Sedan and the capture of the Emperor. The humiliating capitulation and the siege of Paris created the breeding ground for the Commune.",short_form
course_14_la_commune_de_paris_1871,The Franco-Prussian War,The Franco-Prussian War (1870-1871),evenementConnexe,"Conflict triggered by Napoleon III, ending with the crushing defeat at Sedan and the capture of the Emperor. The humiliating capitulation and the siege of Paris created the breeding ground for the Commune.",short_form
course_14_la_commune_de_paris_1871,Franco-Prussian War (1870-1871),The Franco-Prussian War (1870-1871),evenementConnexe,"Conflict triggered by Napoleon III, ending with the crushing defeat at Sedan and the capture of the Emperor. The humiliating capitulation and the siege of Paris created the breeding ground for the Commune.",short_form
course_14_la_commune_de_paris_1871,First International,The International Workingmen's Association (First International),lieuInstitution,"Organization founded in London in 1864, bringing together trade unions and workers' parties from several countries. Although the Commune was not its direct work, Marx celebrated it as the first experience of workers' power.",short_form
course_14_la_commune_de_paris_1871,The International Workingmen's Association,The International Workingmen's Association (First International),lieuInstitution,"Organization founded in London in 1864, bringing together trade unions and workers' parties from several countries. Although the Commune was not its direct work, Marx celebrated it as the first experience of workers' power.",short_form
course_14_la_commune_de_paris_1871,International Workingmen's Association,International Workingmen's Association (First International),lieuInstitution,"Organization founded in London in 1864, bringing together trade unions and workers' parties from several countries. Although the Commune was not its direct work, Marx celebrated it as the first experience of workers' power.",short_form
course_14_la_commune_de_paris_1871,Franco-Prussian War,The Franco-Prussian War,evenementConnexe,"Conflict triggered by Napoleon III, ending with the crushing defeat at Sedan and the capture of the Emperor. The humiliating capitulation and the siege of Paris created the breeding ground for the Commune.",content_link
course_15_la_belle_epoque_1871_1914,1894-1906,The Dreyfus Affair (1894-1906),evenementConnexe,"A Jewish officer, Alfred Dreyfus, was wrongly convicted of espionage by an anti-Semitic general staff. The affair tore France apart between Dreyfusards and anti-Dreyfusards, revealing deep tensions within French society.",short_form
course_15_la_belle_epoque_1871_1914,The Dreyfus Affair,The Dreyfus Affair (1894-1906),evenementConnexe,"A Jewish officer, Alfred Dreyfus, was wrongly convicted of espionage by an anti-Semitic general staff. The affair tore France apart between Dreyfusards and anti-Dreyfusards, revealing deep tensions within French society.",short_form
course_15_la_belle_epoque_1871_1914,1884-1885,The Berlin Conference (1884-1885),evenementConnexe,"Meeting of European powers to settle the partition of Africa without war among themselves. In a few decades, Europe colonized 90% of the African continent, drawing arbitrary borders that still cause conflicts today.",short_form
course_15_la_belle_epoque_1871_1914,The Berlin Conference,The Berlin Conference (1884-1885),evenementConnexe,"Meeting of European powers to settle the partition of Africa without war among themselves. In a few decades, Europe colonized 90% of the African continent, drawing arbitrary borders that still cause conflicts today.",short_form
course_15_la_belle_epoque_1871_1914,Berlin Conference (1884-1885),The Berlin Conference (1884-1885),evenementConnexe,"Meeting of European powers to settle the partition of Africa without war among themselves. In a few decades, Europe colonized 90% of the African continent, drawing arbitrary borders that still cause conflicts today.",short_form
course_15_la_belle_epoque_1871_1914,Dreyfus Affair,Dreyfus Affair (1894-1906),evenementConnexe,"A Jewish officer, Alfred Dreyfus, was wrongly convicted of espionage by an anti-Semitic general staff. The affair tore France apart between Dreyfusards and anti-Dreyfusards, revealing the deep tensions in French society.",short_form
course_15_la_belle_epoque_1871_1914,Berlin Conference,The Berlin Conference,evenementConnexe,"Meeting of European powers to settle the partition of Africa without war among themselves. In a few decades, Europe colonized 90% of the African continent, drawing arbitrary borders that still cause conflicts today.",content_link
course_16_la_bataille_de_verdun_1916,1916,The Battle of the Somme (1916),evenementConnexe,"Franco-British offensive launched on July 1, 1916, to relieve Verdun. It caused 60,000 British casualties on the first day alone — the deadliest day in British military history.",short_form
course_16_la_bataille_de_verdun_1916,The Battle of the Somme,The Battle of the Somme (1916),evenementConnexe,"Franco-British offensive launched on July 1, 1916, to relieve Verdun. It caused 60,000 British casualties on the first day alone — the deadliest day in British military history.",short_form
course_16_la_bataille_de_verdun_1916,Battle of the Somme (1916),The Battle of the Somme (1916),evenementConnexe,"Franco-British offensive launched on July 1, 1916, to relieve Verdun. It caused 60,000 British casualties on the first day alone — the deadliest day in British military history.",short_form
course_16_la_bataille_de_verdun_1916,heavy artillery of the Great War,The heavy artillery of the Great War,concept,"Artillery accounted for 60-70% of First World War casualties. Technical progress since 1870 had made offensive weapons far more powerful than defenses, creating the trench impasse.",short_form
course_17_la_revolution_russe_1917,Petrograd Soviet,The Petrograd Soviet,concept,"A council of workers' and soldiers' delegates, elected in factories and barracks. In 1917, it effectively controlled the streets and the army, creating an unstable ""double power"" in the face of the legal provisional government.",short_form
course_17_la_revolution_russe_1917,Petrograd,Petrograd Soviet,concept,"A council of workers' and soldiers' delegates, elected in factories and barracks. In 1917, it effectively controlled the streets and the army, creating an unstable ""double power"" in the face of the legal provisional government.",content_link
course_18_la_grande_depression_1929,1933,Roosevelt's New Deal (1933),evenementConnexe,"A set of American programs combining economic stimulus (large-scale public works), financial reform (FDIC, SEC), and social protection. It did not end the crisis but created the foundations of the American Providence State.",short_form
course_18_la_grande_depression_1929,Roosevelt's New Deal,Roosevelt's New Deal (1933),evenementConnexe,"A set of American programs combining economic stimulus (large-scale public works), financial reform (FDIC, SEC), and social protection. It did not end the crisis but created the foundations of the American Providence State.",short_form
course_18_la_grande_depression_1929,Gold standard,Gold Standard,concept,"Monetary system where currencies were convertible into gold at a fixed rate, limiting the ability of states to create money. It mechanically spread the American crisis to the entire World: when the United States reduced its money supply, all countries linked to gold suffered.",content_link
course_19_la_bataille_de_stalingrad_1942_1943,"June 22, 1941","Operation Barbarossa (June 22, 1941)",evenementConnexe,"The invasion of the USSR by Germany: 3 million soldiers on a 3,000 km front - the largest military operation in History. The failure to take Moscow in 1941 forced Hitler to refocus his effort towards the south and the Caucasus oil in 1942.",short_form
course_19_la_bataille_de_stalingrad_1942_1943,Operation Barbarossa,"Operation Barbarossa (June 22, 1941)",evenementConnexe,"The invasion of the USSR by Germany: 3 million soldiers on a 3,000 km front - the largest military operation in History. The failure to take Moscow in 1941 forced Hitler to refocus his effort towards the south and the Caucasus oil in 1942.",short_form
course_20_hiroshima_et_nagasaki_1945,"August 9, 1945","The Soviet invasion of Manchuria (August 9, 1945)",evenementConnexe,"Stalin declared war on Japan exactly on the day of the Nagasaki bomb, invading Manchuria. Some historians believe that this Soviet threat was as decisive as the bombs in the Japanese decision to surrender.",short_form
course_20_hiroshima_et_nagasaki_1945,The Soviet invasion of Manchuria,"The Soviet invasion of Manchuria (August 9, 1945)",evenementConnexe,"Stalin declared war on Japan exactly on the day of the Nagasaki bomb, invading Manchuria. Some historians believe that this Soviet threat was as decisive as the bombs in the Japanese decision to surrender.",short_form
course_20_hiroshima_et_nagasaki_1945,acute radiation syndrome,Radiation sickness (acute radiation syndrome),concept,"A syndrome caused by exposure to radiation: nausea, hair loss, internal hemorrhaging, immune failure. Tens of thousands of survivors died in the following weeks from this disease, which was then unknown to doctors.",short_form
course_20_hiroshima_et_nagasaki_1945,Radiation sickness,Radiation sickness (acute radiation syndrome),concept,"A syndrome caused by exposure to radiation: nausea, hair loss, internal hemorrhaging, immune failure. Tens of thousands of survivors died in the following weeks from this disease, which was then unknown to doctors.",short_form
course_20_hiroshima_et_nagasaki_1945,Soviet invasion of Manchuria,"Soviet invasion of Manchuria (August 9, 1945)",evenementConnexe,"Stalin declared war on Japan exactly on the day of the Nagasaki bombing, invading Manchuria. Some historians believe that this Soviet threat was as decisive as the bombs in the Japanese decision to surrender.",short_form
course_20_hiroshima_et_nagasaki_1945,kamikazes,Kamikazes,concept,Suicide attack units of the Imperial Japanese Army that crashed their planes into Allied ships to cause as much damage as possible.,content_link
course_20_hiroshima_et_nagasaki_1945,hibakusha,Hibakusha,concept,"Japanese term referring to the survivors of the atomic bombings of Hiroshima and Nagasaki, victims of physical after-effects and discrimination.",content_link
course_21_rosa_parks_et_montgomery_1955,NAACP,The NAACP,lieuInstitution,"National Association for the Advancement of Colored People, founded in 1909 to defend civil rights through legal means. Rosa Parks was an active member and had undergone civil disobedience training long before her famous gesture.",short_form
course_21_rosa_parks_et_montgomery_1955,1954,Brown v. Board of Education (1954),evenementConnexe,US Supreme Court ruling declaring segregation in public schools unconstitutional. This decision gave legal momentum to the Civil Rights Movement and explains why Montgomery was then also challenged in the courts.,short_form
course_21_rosa_parks_et_montgomery_1955,Brown v. Board of Education,Brown v. Board of Education (1954),evenementConnexe,US Supreme Court ruling declaring segregation in public schools unconstitutional. This decision gave legal momentum to the Civil Rights Movement and explains why Montgomery was then also challenged in the courts.,short_form
course_21_rosa_parks_et_montgomery_1955,Jim Crow,Jim Crow laws,concept,"Set of state laws establishing racial segregation in the American South after 1877. Their name comes from a stereotypical minstrel show Figure. They organized total separation in schools, transportation, hospitals and all public spaces.",content_link
course_22_la_crise_des_missiles_de_cuba_1962,MAD,Mutually Assured Destruction (MAD),concept,Nuclear doctrine stating that neither the United States nor the USSR could survive a nuclear war. This logic of balanced terror deterred everyone from attacking and structures the entire dynamic of the Cuban crisis.,short_form
course_22_la_crise_des_missiles_de_cuba_1962,Mutually Assured Destruction,Mutually Assured Destruction (MAD),concept,Nuclear doctrine stating that neither the United States nor the USSR could survive a nuclear war. This logic of balanced terror deterred everyone from attacking and structures the entire dynamic of the Cuban crisis.,short_form
course_22_la_crise_des_missiles_de_cuba_1962,April 1961,The Bay of Pigs Invasion (April 1961),evenementConnexe,"Failed invasion attempt of Cuba by Cuban exiles trained by the CIA. The humiliating failure weakened Kennedy, encouraged Khrushchev to take risks and strengthened Castro, creating the conditions for the 1962 crisis.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,The Bay of Pigs Invasion,The Bay of Pigs Invasion (April 1961),evenementConnexe,"Failed invasion attempt of Cuba by Cuban exiles trained by the CIA. The humiliating failure weakened Kennedy, encouraged Khrushchev to take risks and strengthened Castro, creating the conditions for the 1962 crisis.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Bay of Pigs Invasion (April 1961),The Bay of Pigs Invasion (April 1961),evenementConnexe,"Failed invasion attempt of Cuba by Cuban exiles trained by the CIA. The humiliating failure weakened Kennedy, encouraged Khrushchev to take risks and strengthened Castro, creating the conditions for the 1962 crisis.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Bay of Pigs,The Bay of Pigs Invasion,evenementConnexe,"Failed invasion attempt of Cuba by Cuban exiles trained by the CIA. The humiliating failure weakened Kennedy, encouraged Khrushchev to take risks and strengthened Castro, creating the conditions for the 1962 crisis.",content_link
course_23_la_guerre_d_algerie_1954_1962,April 1961,The generals' putsch (April 1961),evenementConnexe,"Coup d'état attempt by four generals opposed to independence. De Gaulle crushed it in four days thanks to a radio speech. It was followed by the creation of the OAS, a pro-French Algeria terrorist organization.",short_form
course_23_la_guerre_d_algerie_1954_1962,The generals' putsch,The generals' putsch (April 1961),evenementConnexe,"Coup d'état attempt by four generals opposed to independence. De Gaulle crushed it in four days thanks to a radio speech. It was followed by the creation of the OAS, a pro-French Algeria terrorist organization.",short_form
course_23_la_guerre_d_algerie_1954_1962,generals' putsch (April 1961),The generals' putsch (April 1961),evenementConnexe,"Coup d'état attempt by four generals opposed to independence. De Gaulle crushed it in four days thanks to a radio speech. It was followed by the creation of the OAS, a pro-French Algeria terrorist organization.",short_form
course_23_la_guerre_d_algerie_1954_1962,Pieds-noirs,The Pieds-noirs,referenceHistorique,"Nickname for settlers of European origin living in Algeria. Nearly a million of them had to leave the country in 1962 under traumatic conditions, abandoning their homes under the threat 'the suitcase or the coffin'.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,July 1954,The Geneva Accords (July 1954),evenementConnexe,"Accords ending the Indochina War: Vietnam was divided at the 17th parallel. Reunification elections scheduled for 1956 were never held, sowing the seeds of the American war that was to follow.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,The Geneva Accords,The Geneva Accords (July 1954),evenementConnexe,"Accords ending the Indochina War: Vietnam was divided at the 17th parallel. Reunification elections scheduled for 1956 were never held, sowing the seeds of the American war that was to follow.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,Geneva Accords (July 1954),The Geneva Accords (July 1954),evenementConnexe,"Accords ending the Indochina War: Vietnam was divided at the 17th parallel. Reunification elections scheduled for 1956 were never held, sowing the seeds of the American war that was to follow.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,guerrilla warfare,Guerrilla warfare,concept,"Strategy of weak forces against a technically superior army: avoid pitched battles, harass the enemy, use the terrain and popular support, exhaust the opponent over the long term. The Viet-Minh excelled at it throughout the Indochina War.",content_link
course_24_la_bataille_de_dien_bien_phu_1954,Geneva Accords,The Geneva Accords,evenementConnexe,"Accords ending the Indochina War: Vietnam was divided at the 17th parallel. Reunification elections scheduled for 1956 were never held, sowing the seeds of the American war that was to follow.",content_link
course_25_le_genocide_armenien_1915_1916,Committee of Union and Progress,The Young Turks (Committee of Union and Progress),referenceHistorique,"Turkish nationalist Movement that overthrew Sultan Abdul Hamid II in 1908. The Enver-Talaat-Cemal triumvirate, extremist nationalists, organized the genocide in the context of the war, in a project for an ""ethnically pure Turkey"".",short_form
course_25_le_genocide_armenien_1915_1916,The Young Turks,The Young Turks (Committee of Union and Progress),referenceHistorique,"Turkish nationalist Movement that overthrew Sultan Abdul Hamid II in 1908. The Enver-Talaat-Cemal triumvirate, extremist nationalists, organized the genocide in the context of the war, in a project for an ""ethnically pure Turkey"".",short_form
course_25_le_genocide_armenien_1915_1916,Young Turks (Committee of Union and Progress),The Young Turks (Committee of Union and Progress),referenceHistorique,"Turkish nationalist Movement that overthrew Sultan Abdul Hamid II in 1908. The Enver-Talaat-Cemal triumvirate, extremist nationalists, organized the genocide in the context of the war, in a project for an ""ethnically pure Turkey"".",short_form
course_25_le_genocide_armenien_1915_1916,1894-1896,The Hamidian massacres (1894-1896),evenementConnexe,"First wave of Armenian massacres under Sultan Abdul Hamid II, causing between 100,000 and 300,000 deaths. This unsanctioned precedent showed future Ottoman authorities that such crimes could go unpunished.",short_form
course_25_le_genocide_armenien_1915_1916,The Hamidian massacres,The Hamidian massacres (1894-1896),evenementConnexe,"First wave of Armenian massacres under Sultan Abdul Hamid II, causing between 100,000 and 300,000 deaths. This unsanctioned precedent showed future Ottoman authorities that such crimes could go unpunished.",short_form
course_25_le_genocide_armenien_1915_1916,Hamidian massacres (1894-1896),The Hamidian massacres (1894-1896),evenementConnexe,"First wave of Armenian massacres under Sultan Abdul Hamid II, causing between 100,000 and 300,000 deaths. This unsanctioned precedent showed future Ottoman authorities that such crimes could go unpunished.",short_form
