courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_28_le_genocide_rwandais_1994,Radyo Télévision Libre des Mille Collines,Radyo Télévision Libre des Mille Collines (RTLM),referenceHistorique,"Soykırım sırasında öldürülecek insanların listelerini canlı yayınlayan ve ""hamamböceği"" olarak tanımlanan Tutsilerin yok edilmesi çağrısında bulunan aşırı Hutu radyo istasyonu. Katliamların koordine edilmesinde önemli bir araç teşkil ediyordu.",short_form
course_30_la_blitzkrieg_1940,orak kesim,Sichelschnitt planı (orak kesim),concept,General von Manstein'ın planı: Zırhlı birimleri Ardenler'de yoğunlaştırıp merkezi geçip İngiliz Kanalı'na ulaşarak Belçika'da savaşan Fransız-İngiliz ordularını kuşatmak. Cesur ve riskli olan bu plan tam bir başarıydı.,short_form
course_45_pourquoi_y_a_t_il_des_saisons,"23,5°","Dünyanın eksen eğikliği (23,5°)",concept,"Mevsimlerin oluşmasına, Dünya'nın ekseninin Güneş'e olan uzaklığı değil, yörünge düzlemine göre 23,5° eğik olması neden olur. Aynı eğim her zaman Kuzey Yıldızı'na doğru yönelir ve dönüşümlü olarak gündönümleri ve ekinokslar yaratır.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Edison ve Tesla,Akıntıların Savaşı (Edison ve Tesla),evenementConnexe,"Edison doğru akımı (DC), Tesla ve Westinghouse alternatif akımı (AC) destekledi. AC uzun mesafelere taşınabildiği için kazandı. Edison, AC'nin ""tehlikesini"" göstermek için halka açık yerlerde hayvanlara elektrik verilmesini organize etti.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,"Edison, Tesla'ya Karşı","Akıntıların Savaşı (Edison, Tesla'ya Karşı)",evenementConnexe,"Edison doğru akımı (DC), Tesla ve Westinghouse alternatif akımı (AC) destekledi. AC uzun mesafelere taşınabildiği için kazandı. Edison, AC'nin ""tehlikesini"" göstermek için halka açık yerlerde hayvanlara elektrik verilmesini organize etti.",short_form
course_59_la_decouverte_de_l_anesthesie,İspanyol Keşif,İspanyol Keşif (1492),evenementConnexe,"Granada'nın ele geçirilmesinin zaferi, kaynakları serbest bıraktı ve Kastilya'lı Isabella'nın Kolomb'a verdiği desteği açıklayan bir ulusal hırs ivmesi yarattı.",short_form
course_61_le_big_bang,CMB,Kozmik mikrodalga arka planı (CMB),concept,"Fosil radyasyonu, Büyük Patlama'dan 380.000 yıl sonra, evren yeterince soğuduğunda yayıldı. 1965 yılında Penzias ve Wilson tarafından tespit edilen (Nobel 1978), Büyük Patlama'nın en doğrudan kanıtlarından biridir; evrenin doğuşunun bir nevi ""yankısı"".",short_form
course_61_le_big_bang,kozmik mikrodalga arka planı,kozmik mikrodalga arka planı (CMB),concept,"Fosil radyasyonu, Büyük Patlama'dan 380.000 yıl sonra, evren yeterince soğuduğunda yayıldı. 1965 yılında Penzias ve Wilson tarafından tespit edilen (Nobel 1978), Büyük Patlama'nın en doğrudan kanıtlarından biridir; evrenin doğuşunun bir nevi ""yankısı"".",short_form
course_71_qu_est_ce_que_l_effet_de_serre_vraiment,GHG,Sera gazları (GHG),concept,"Dünya tarafından yayılan kızılötesi radyasyonu emip yeniden yayan ve atmosferi ısıtan gazlar. Başlıcaları şunlardır: su buharı (doğal), CO₂, metan (CH₄, 20 yılda CO₂'den 80 kat daha güçlü) ve N₂O.",short_form
course_76_pourquoi_les_feuilles_changent_elles_de,kesinti,Ayırma bölgesi (kesinti),concept,Sonbaharda yaprak sapının tabanında oluşan ve besinlerin dolaşımını engelleyen bir hücre tabakası. Günlerin kısalmasına tepki olarak yaprağın düşmesine neden olacak kadar ilerleyerek gelişir.,short_form
course_76_pourquoi_les_feuilles_changent_elles_de,ayırma bölgesi,ayırma bölgesi (kesinti),concept,Sonbaharda yaprak sapının tabanında oluşan ve besinlerin dolaşımını engelleyen bir hücre tabakası. Günlerin kısalmasına tepki olarak yaprağın düşmesine neden olacak kadar ilerleyerek gelişir.,short_form
course_80_pourquoi_les_saisons_existent_sur_d_autr,"97,8°","Uranüs'ün eksen eğikliği (97,8°)",concept,"Uranüs'ün ekseni yörünge düzleminde neredeyse düz duruyor. Her kutup yaklaşık 42 yıl boyunca sürekli güneş ışığı alır ve ardından 42 yıl boyunca tam karanlık yaşanır; bu, güneş sistemimizde eşdeğeri olmayan aşırı ve çok uzun süreli mevsimlerdir.",short_form
course_96_l_etranger_camus,bağlam olarak sömürge Cezayiri,Bir bağlam olarak sömürge Cezayiri,referenceHistorique,"Yabancı, 1940'lı yıllarda Fransız Cezayir'inde geçiyor. Meursault'nun öldürdüğü Arap romanda isimsiz kalıyor - önemli bir postkolonyal eleştiri: Romanın Fransız sömürge edebiyatında Arapların görünmezliğini yeniden ürettiği söyleniyor.",short_form
course_97_le_mythe_de_sisyphe_camus,"felsefi ""sıçrayış""","felsefi ""sıçrayış"" (Kierkegaard)",concept,"Camus, bazı filozofların absürtlükle karşı karşıya kaldıklarında yaptıkları ""sıçrayışı"" eleştirir: inanca sıçramak (Kierkegaard) veya devrimci umut (Marx). Bu ""felsefi intiharlar"" absürtlükle dürüstçe yüzleşmek yerine ondan kaçınıyor.",short_form
course_101_1984_george_orwell,model olarak Sovyet totaliterliği,Bir model olarak Sovyet totaliterliği,referenceHistorique,"Orwell, İç Savaş sırasında İspanya'da Stalinizmi gözlemlemiş ve Londra'da Blitz'i deneyimlemişti. 1984, Staline'den esinlenmiştir ancak evrensel bir totaliterliği bünyesinde barındırır: yalnızca bedenleri değil gerçekliğin kendisini de kontrol etme iddiası (""2+2=5"").",short_form
course_106_frankenstein_mary_shelley,yaratıcının sorumluluğu,yaratıcının sorumluluğu (Modern Prometheus),concept,"Romanın alt başlığı: ""Modern Prometheus"". Victor Frankenstein, sonuçlarına katlanmadan olağanüstü bir şey yaratıyor. Gerçek canavar, yaratık değil, onu doğar doğmaz terk eden yaratıcısı olabilir.",short_form
course_109_don_quichotte_cervantes,İnebahtı Savaşı  ve Cervantes'in esareti,İnebahtı Savaşı (1571) ve Cervantes'in esareti,evenementConnexe,"Cervantes İnebahtı Muharebesi'nde savaştı ve yaralandı (sol elini kullanamadı). 1575 yılında korsanlar tarafından ele geçirildi ve beş yıl boyunca Cezayir'de köle olarak tutuldu. Bu deneyimler yazarı şekillendirir, romanın mizahını ve derinliğini besler.",short_form
course_126_le_cubisme_picasso_et_braque,papiers collés,Kolaj (papiers collés),concept,Sentetik Kübizmin Yeniliği (1912): Braque ve Picasso resimlerine gazete parçaları ve duvar kağıdı yapıştırdılar. Gerçekliğin parçalarını sanat eserine entegre ederek temsil ile gerçeklik arasındaki sınırı bulanıklaştırdılar.,short_form
course_128_l_expressionnisme_munch_et_le_cri,Krakatoa'nın patlaması  ve kızıl gökyüzü,Krakatoa'nın patlaması (1883) ve kızıl gökyüzü,evenementConnexe,"Krakatoa'nın yıkıcı patlaması, aylarca Dünya çapında gün batımlarını kan kırmızısına boyayan kül saçtı. Munch, günlüğünde ""kan ve ateş""le dolu bir gökyüzü gördüğünü kaydetti; muhtemelen bu fenomendi.",short_form
course_130_le_pop_art_warhol_et_lichtenstein,aura ve mekanik üreme,aura ve mekanik üreme (Walter Benjamin),concept,"Benjamin (1935), teknik yeniden üretimin benzersiz eserin ""aurasını"" nasıl yok ettiğini analiz etti. Warhol bu fikri radikalleştirdi: popüler görüntüleri mekanik olarak yeniden üreterek orijinal ve yazar kavramını sorguladı.",short_form
course_132_bob_dylan_et_la_folk_protest,Amerikan halk canlanışı,Amerikan halk canlanışı (Woody Guthrie),concept,"1950'ler ve 60'larda şehirli sanatçılar tarafından geleneksel Amerikan müziğinin yeniden keşfi. Pete Seeger ve Woody Guthrie, folk'u işçi ve sivil haklar hareketlerinin müziğine dönüştürdü. Dylan onun müsrif varisiydi.",short_form
course_143_orson_welles_et_citizen_kane,derin odak,Alan derinliği (derin odak),concept,"Görüntünün tüm düzlemlerinin (ön plan, orta plan, arka plan) aynı anda keskin olduğu ve tek bir karede karmaşık aksiyona izin verdiği sinematografik teknik.",short_form
course_147_l_architecture_gothique_les_cathedrales,Abbot Suger,Işığın teolojisi (Abbot Suger),concept,"Suger, renkli vitray aracılığıyla yönlendirilen ilahi ışığın ruhu Tanrı'ya doğru yükselttiğini teorileştirdi. Bu ""ışık metafiziği"", daha büyük pencereler ve daha yüksek kemerler arayışında Gotik mimariye ilham verdi.",short_form
course_147_l_architecture_gothique_les_cathedrales,ışığın teolojisi,ışığın teolojisi (Abbot Suger),concept,"Suger, renkli vitray aracılığıyla yönlendirilen ilahi ışığın ruhu Tanrı'ya doğru yükselttiğini teorileştirdi. Bu ""ışık metafiziği"", daha büyük pencereler ve daha yüksek kemerler arayışında Gotik mimariye ilham verdi.",short_form
course_152_la_liberte_guidant_le_peuple_delacroix,Üç Şanlı Gün,Üç Şanlı Gün (27-29 Temmuz 1830),evenementConnexe,Basın özgürlüğünü bastırmak ve oy haklarını azaltmak isteyen Kral Charles X'i deviren üç devrim günü. Louis Philippe I onun yerine anayasal tahtı devraldı.,short_form
course_152_la_liberte_guidant_le_peuple_delacroix,Temmuz Devrimi,Temmuz Devrimi (27-29 Temmuz 1830),evenementConnexe,Basın özgürlüğünü bastırmak ve oy haklarını azaltmak isteyen Kral Charles X'i deviren üç devrim günü. Louis Philippe I onun yerine anayasal tahtı devraldı.,short_form
course_153_la_creation_d_adam_michel_ange,duvar tekniği olarak fresk,Bir duvar tekniği olarak fresk,concept,Taze sıva üzerine yapılan resim (fresk = İtalyanca'da taze). Pigmentler kurudukça sıvaya entegre olur ve rengin yüzyıllar boyunca kalıcı ve dayanıklı olmasını sağlar. Michelangelo bir iskeleden sırt üstü günlük bölümlerde (giornata) çalışmak zorunda kaldı.,short_form
course_159_le_theatre_de_shakespeare,Globe Tiyatrosu,Globe Tiyatrosu (1599),concept,"Londra şehrinin sınırları dışında, Thames Nehri'nin güney kıyısında inşa edilmiş bir tiyatro (gösteriler yasaklanmıştır). Sekizgen ve gökyüzüne açık, ayakta (""yerliler"") veya kapalı galerilerde oturan 3.000 seyirciyi ağırladı.",short_form
course_167_icare_et_dedale,sembol olarak labirent,Bir sembol olarak labirent,concept,"Daedalus'un Minotaur'u hapseden inşası. Efsanenin ötesinde Labirent, yolculuğun, arayışın ve imkansız dönüşün, bilinçdışının veya içinden çıkılmaz kaderin evrensel bir simgesi haline geldi.",short_form
course_167_icare_et_dedale,ve fazlası,Hybris (ve fazlası),concept,"Icarus klasik kibrin vücut bulmuş halidir: insanın sınırlarına saygı göstermemek ve tanrıların seviyesine yükselmeye çalışmak. Bu ihlal, Yunan Mitolojisinde her zaman cezalandırılır; Yunanlılar aşırılığı mükemmel bir trajik hata olarak gördüler.",short_form
course_167_icare_et_dedale,Hybris,Hybris (ve fazlası),concept,"Icarus klasik kibrin vücut bulmuş halidir: insanın sınırlarına saygı göstermemek ve tanrıların seviyesine yükselmeye çalışmak. Bu ihlal, Yunan Mitolojisinde her zaman cezalandırılır; Yunanlılar aşırılığı mükemmel bir trajik hata olarak gördüler.",short_form
course_170_meduse_et_persee,doğum,Pegasus (doğum),concept,"Perseus, Medusa'nın kafasını kestiğinde onun kanından kanatlı at Pegasus doğar. Athena'nın yardımıyla Bellerophontes tarafından yakalanacak ve Chimera'yı yenmesine izin verecekti. Pegasus Poetika ilhamının evrensel sembolü haline geldi.",short_form
course_173_ulysse_et_le_cyclope,kurnazlık,Yunan kültüründe Metis (kurnazlık),concept,"Pratik zeka, kurnazlık, olumsuz bir durumu tersine çevirme yeteneği. Odysseus mükemmel bir metis'in somut örneğidir; Homeros'a özgü lakabı ""birçok hile""dir. Ajax'ın somutlaştırdığı biē'ye (kaba kuvvet) karşıdır.",short_form
course_176_achille_le_talon_et_l_invulnerabilite,Yunan kleos,Yunan kleos (ölümünden sonra zafer),concept,"Kahramanlık kültürünün yüce değeri: Savaşçı başarılarla elde edilen ve şairler tarafından aktarılan ölümsüz zafer. Aşil, kasıtlı olarak kısa ama görkemli bir yaşamı, ihtişamsız uzun bir yaşam yerine seçer; bu, Yunan kahramanlık etiğinin temel bir tercihidir.",short_form
course_179_la_guerre_de_troie_et_le_cheval_de_bois,Truva  ve arkeoloji,Truva (Hisarlık) ve arkeoloji,concept,Schliemann Truva'yı 1870 yılında Hisarlık'ta buldu. Kazılar birbirini takip eden dokuz şehri gün ışığına çıkardı. Truva VIIa (MÖ 1184 civarında) Homeros'un anlatımıyla uyumlu yangın izlerini gösteriyor - Truva Savaşı gerçekleşmiş olabilir.,short_form
course_179_la_guerre_de_troie_et_le_cheval_de_bois,kahramanların dönüşü,kahramanların dönüşü (Nostoi),concept,"Truva Savaşı'nın ardından Yunan kahramanları trajik dönüşler yaşar: Agamemnon öldürülür, Ajax ölür. Helen'i yeniden yalnızca Menelaus bulur. Bu ""Nostoi"", antik Yunanlılar için İlyada kadar önemli olan destansı bir döngüyü (şimdi kayıp) oluşturuyordu.",short_form
course_188_les_titans_vs_les_dieux_titanomachie,Gigantomachy,Gigantomachy (Titanomachy'nin devamı),concept,"Titanomachy'den sonra Olimpiyatçılar, neredeyse yenilmez olan Devlerle (Uranüs'ün kanından doğan) yüzleşmek zorunda kaldı. Tanrıların bu ikinci savaşı, Olimpos düzeni ile kaosun ilksel güçleri arasındaki kalıcı gerilimlerin habercisidir.",short_form
course_194_le_mahabharata,Konsept,Bhagavad Gita (Konsept),concept,"Krishna ve Arjuna arasındaki 18 bölümlük diyalog, destanın geri kalanından bağımsız olarak önemli bir felsefi metin oluşturur. Krishna, kurtuluşa giden yollar olarak özverili eylemi (Karma yoga), bağlılığı (bhakti) ve bilgiyi (jnana) öğretir.",short_form
course_194_le_mahabharata,Kavram,Hint destanlarının sözlü anlatımı ve aktarımı (Kavram),concept,Homer gibi Mahabharata da aslında griotlar tarafından ezberlenen ve okunan sözlü bir destandı. Transkripsiyonu birkaç yüzyıla yayıldı. Bu metinler hala Hindistan'ın her yerinde her zamanki gibi okunuyor ve söyleniyor.,short_form
course_195_lancelot_guenievre_et_la_table_ronde,fin'amor,Ortaçağ saray aşkı (fin'amor),concept,"Bir şövalyenin bir bayana (genellikle evli) olan gizli ve erişilemez aşkını yücelten sosyal kod. Lancelot ve Guinevere mükemmel bir örnek. Yıkıcı ama yüce olan bu zina tutkusu, Orta Çağ Edebiyatının kalbinde yer alır.",short_form
course_195_lancelot_guenievre_et_la_table_ronde,ortaçağ saray aşkı,ortaçağ saray aşkı (fin'amor),concept,"Bir şövalyenin bir bayana (genellikle evli) olan gizli ve erişilemez aşkını yücelten sosyal kod. Lancelot ve Guinevere mükemmel bir örnek. Yıkıcı ama yüce olan bu zina tutkusu, Orta Çağ Edebiyatının kalbinde yer alır.",short_form
course_197_les_mille_et_une_nuits_sheherazade,çerçeve anlatımı,Gömülü hikayeler (çerçeve anlatımı),concept,"Anlatı Tekniği: Hikayeler iç içe geçmiştir. Hint geleneğinden miras kalan bu akım, Şehrazat tarafından zirveye çıkarılmış ve Boccaccio'yu, Chaucer'ı, Cervantes'i, ardından Borges'i ve postmodern anlatıyı etkilemiştir.",short_form
course_197_les_mille_et_une_nuits_sheherazade,çerçeve anlatı,iç içe hikayeler (çerçeve anlatı),concept,"Anlatı Tekniği: Hikayeler iç içe geçmiştir. Hint geleneğinden miras kalan bu akım, Şehrazat tarafından zirveye çıkarılmış ve Boccaccio'yu, Chaucer'ı, Cervantes'i, ardından Borges'i ve postmodern anlatıyı etkilemiştir.",short_form
course_197_les_mille_et_une_nuits_sheherazade,iç içe hikayeler,iç içe hikayeler (çerçeve anlatı),concept,"Anlatı Tekniği: Hikayeler iç içe geçmiştir. Hint geleneğinden miras kalan bu akım, Şehrazat tarafından zirveye çıkarılmış ve Boccaccio'yu, Chaucer'ı, Cervantes'i, ardından Borges'i ve postmodern anlatıyı etkilemiştir.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Hiç Verilmiş,Hiç Verilmiş (Mart 2021),evenementConnexe,"400 metrelik bir konteyner gemisi 6 gün boyunca kanalda karaya oturdu ve 400 gemiyi bloke etti. Dünya ekonomisine saatte 400 milyon dolara mal olan bu kanal, küresel zincirler açısından kanalın stratejik önemini mükemmel bir şekilde ortaya koyuyor.",short_form
course_213_l_evasion_fiscale_des_multinationales,Hollandalı Sandviç,"""Çifte İrlandalı"" (Hollandalı Sandviç)",concept,"Fikri mülkiyet haklarını Bermuda'ya aktarmak için İrlandalı ve Hollandalı bağlı kuruluşları kullanan vergi yapısı. Apple, Google ve Facebook bunu aşamalı olarak kaldırılıncaya kadar (2020) kullandı ve %2'den daha düşük efektif oranlar ödedi.",short_form
course_215_les_inegalites_nord_sud,"""fil eğrisi""","""fil eğrisi"" (Milanoviç)",concept,"Ekonomist Milanoviç'in grafiği: 1988 ile 2008 arasında Asyalı orta sınıf ve küresel ultra zenginler en fazla ilerleme kaydederken, zengin ülkelerdeki işçi sınıfı durgunlaştı. Bu eğri kısmen Batı popülizminin yükselişini açıklıyor.",short_form
course_218_le_role_des_donnees_le_petrole_du_xxie_s,gözetim kapitalizmi,gözetim kapitalizmi (Zuboff),concept,"Shoshana Zuboff'un Konsepti: GAFAM, reklamverenlere tahmin olarak satmak için insan davranışlarını yakalamaya dayalı bir model oluşturdu. İnsanlar görünmez bir ekonomik pazarın ""hammaddesi"" haline geliyor.",short_form
course_223_l_economie_circulaire,"Azalt, Yeniden Kullan, Geri Dönüştür","3R kuralı (Azalt, Yeniden Kullan, Geri Dönüştür)",concept,"Atık yönetimi hiyerarşisi öncelik sırasına göre. Önce tüketimi azaltın, ardından mevcut ürünleri yeniden kullanın ve son çare olarak geri dönüştürün. Sıra çok önemlidir: Geri dönüşüm çok fazla enerji tüketir ve aşırı tüketimi çözmez.",short_form
course_226_l_ia_et_l_emploi,evrensel temel gelir,evrensel temel gelir (UBI),concept,"Tüm vatandaşlara koşulsuz olarak sabit bir tutarın düzenli olarak ödenmesi. Otomasyona bir yanıt olarak görülüyor. Finlandiya, Kenya ve Kaliforniya'daki deneyler cesaret verici sonuçlar veriyor ancak bunların genelleştirilmesi ekonomik açıdan oldukça tartışılıyor.",short_form
course_227_le_populisme_pourquoi_ca_monte_partout,Kültürel  ile ekonomik  ayrımı,Kültürel (değerler) ile ekonomik (sınıf) ayrımı,concept,"Inglehart ve Norris, popülizmin ekonomik olduğu kadar kültürel de olduğunu gösteriyor: Küreselleşmenin ve kültürel devrimin ""kaybedenleri"" kendilerini, kibirli olarak algılanan kozmopolit seçkinlere karşı geleneksel değerlerini savunan partilerde buluyorlar.",short_form
course_227_le_populisme_pourquoi_ca_monte_partout,Orbán,Liberal olmayan demokrasiler (Orbán),concept,"Macaristan Başbakanı Viktor Orbán'ın (2014) öne sürdüğü bir kavram: kontrol ve dengeyi (basın, adalet, STK'lar) kısıtlayan, demokratik olarak seçilmiş bir rejim. Erdoğan ve Modi'nin de uyguladığı bu model, liberal demokrasi anlayışına meydan okuyor.",short_form
course_227_le_populisme_pourquoi_ca_monte_partout,kültürel  vs ekonomik  bölünme,kültürel (değerler) vs ekonomik (sınıf) bölünme,concept,"Inglehart ve Norris, popülizmin ekonomik olduğu kadar kültürel de olduğunu gösteriyor: Küreselleşmenin ve kültürel devrimin ""kaybedenleri"" kendilerini, kibirli olarak algılanan kozmopolit seçkinlere karşı geleneksel değerlerini savunan partilerde buluyorlar.",short_form
course_228_la_sante_mentale_comme_enjeu_de_societe,Akıllı telefon ve akıl sağlığı hipotezi,Akıllı telefon ve akıl sağlığı hipotezi (Haidt),concept,"Psikolog Jonathan Haidt, 2012'den itibaren ergenlerin akıllı telefonları kitlesel olarak benimsemesinin, gençler arasındaki depresyon ve anksiyete salgınının temel nedeni olduğunu savunuyor. Bilimsel tartışma yoğun olmaya devam ediyor.",short_form
course_228_la_sante_mentale_comme_enjeu_de_societe,Akıllı telefonlar ve akıl sağlığı hipotezi,Akıllı telefonlar ve akıl sağlığı hipotezi (Haidt),concept,"Psikolog Jonathan Haidt, 2012'den itibaren ergenlerin akıllı telefonları kitlesel olarak benimsemesinin, gençler arasındaki depresyon ve anksiyete salgınının temel nedeni olduğunu savunuyor. Bilimsel tartışma yoğun olmaya devam ediyor.",short_form
course_228_la_sante_mentale_comme_enjeu_de_societe,akıllı telefon ve akıl sağlığı hipotezi,akıllı telefon ve akıl sağlığı hipotezi (Haidt),concept,"Psikolog Jonathan Haidt, 2012'den itibaren ergenlerin akıllı telefonları kitlesel olarak benimsemesinin, gençler arasındaki depresyon ve anksiyete salgınının temel nedeni olduğunu savunuyor. Bilimsel tartışma yoğun olmaya devam ediyor.",short_form
course_238_la_transition_energetique,Paris Anlaşması  ve iklim hedefleri,Paris Anlaşması (2015) ve iklim hedefleri,concept,"Isınmayı sanayi öncesi seviyelerin 1,5°C üzerinde sınırlamak amacıyla 196 ülke tarafından imzalanan anlaşma. Her ülke kendi hedeflerini (NDC) belirliyor; mevcut hedefler, mevcut tahminlere göre yaklaşık 2,5°C ısınmaya yol açıyor.",short_form
course_238_la_transition_energetique,Paris Anlaşması,Paris Anlaşması (2015),concept,"Isınmayı sanayi öncesi seviyelerin 1,5°C üzerinde sınırlamak amacıyla 196 ülke tarafından imzalanan anlaşma. Her ülke kendi hedeflerini (NDC'ler) belirliyor; mevcut hedefler, mevcut tahminlere göre yaklaşık 2,5°C ısınmaya yol açıyor.",short_form
course_239_le_futur_du_travail,Haftanın 4 günü,Haftanın 4 günü (32 saat),concept,"Maaş korunurken çalışma haftasının azaltılması. İzlanda, Japonya, İspanya ve Büyük Britanya'da yapılan deneyler olumlu sonuçlar gösteriyor: üretkenlik korundu veya iyileştirildi, refah arttı, devamsızlık azaldı.",short_form
