courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,El tratado de Troyes,El tratado de Troyes (1420),evenementConnexe,Juana de Arco y la Guerra de los Cien Años (1429),short_form
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,tratado de Troyes (1420),El tratado de Troyes (1420),evenementConnexe,Juana de Arco y la Guerra de los Cien Años (1429),short_form
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,consagración de Reims,La consagración de Reims,concept,Juana de Arco y la Guerra de los Cien Años (1429),short_form
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,borgoñones,Los borgoñones,referenceHistorique,La caída de Constantinopla (1453),short_form
course_7_jeanne_d_arc_et_la_guerre_de_cent_ans_14,providencialismo,Providencialismo,concept,Creencia según la cual Dios interviene directamente en la historia humana y los asuntos políticos para cumplir su voluntad.,content_link
course_8_la_chute_de_constantinople_1453,1204,El saqueo de Constantinopla por la cuarta cruzada (1204),evenementConnexe,La caída de Constantinopla (1453),short_form
course_8_la_chute_de_constantinople_1453,El saqueo de Constantinopla por la cuarta cruzada,El saqueo de Constantinopla por la cuarta cruzada (1204),evenementConnexe,La caída de Constantinopla (1453),short_form
course_8_la_chute_de_constantinople_1453,saqueo de Constantinopla por la cuarta cruzada (1204),El saqueo de Constantinopla por la cuarta cruzada (1204),evenementConnexe,La caída de Constantinopla (1453),short_form
course_8_la_chute_de_constantinople_1453,diáspora griega y el Renacimiento,La diáspora griega y el Renacimiento,referenceHistorique,"Los sabios griegos que huían de Constantinopla llevaron sus manuscritos a Italia, contribuyendo decisivamente al Renacimiento. La caída de Bizancio aceleró paradójicamente la renovación intelectual de Occidente.",short_form
course_8_la_chute_de_constantinople_1453,derecho bizantino y el legado romano,El derecho bizantino y el legado romano,concept,"Constantinopla había conservado y transmitido el derecho romano, la filosofía griega y la teología cristiana durante mil años. Su caída puso fin a esta continuidad viva entre la Antigüedad y el mundo moderno.",short_form
course_8_la_chute_de_constantinople_1453,el Saqueo de Constantinopla por la 4.ª Cruzada (1204),saqueo de Constantinopla por la cuarta cruzada (1204),evenementConnexe,La caída de Constantinopla (1453),content_link
course_8_la_chute_de_constantinople_1453,la Diáspora griega y el Renacimiento,La diáspora griega y el Renacimiento,referenceHistorique,"Los sabios griegos que huían de Constantinopla llevaron sus manuscritos a Italia, contribuyendo decisivamente al Renacimiento. La caída de Bizancio aceleró paradójicamente la renovación intelectual de Occidente.",content_link
course_8_la_chute_de_constantinople_1453,el Derecho bizantino y el legado romano,El derecho bizantino y el legado romano,concept,"Constantinopla había conservado y transmitido el derecho romano, la filosofía griega y la teología cristiana durante mil años. Su caída puso fin a esta continuidad viva entre la Antigüedad y el mundo moderno.",content_link
course_9_l_empire_azteque,cosmogonía de los Cinco Soles,La cosmogonía de los Cinco Soles,concept,"Mito azteca: el universo ya ha sido creado y destruido cuatro veces. El quinto sol actual solo se mantiene con vida mediante sacrificios humanos. Esta cosmología hacía que los sacrificios fueran cósmicamente necesarios; sin ellos, el sol se detendría.",short_form
course_9_l_empire_azteque,chinampas,Las chinampas,concept,«Jardines flotantes» creados en el lago Texcoco: islas artificiales de lodo y vegetales que permitían una agricultura muy productiva. Tenochtitlán estaba rodeada de una red de canales y tierras cultivadas que alimentaban a 200 000 habitantes.,short_form
course_9_l_empire_azteque,Cosmogonía de los Cinco Soles,cosmogonía de los Cinco Soles,concept,"Mito azteca: el universo ya ha sido creado y destruido cuatro veces. El quinto sol actual solo se mantiene con vida mediante sacrificios humanos. Esta cosmología hacía que los sacrificios fueran cósmicamente necesarios; sin ellos, el sol se detendría.",content_link
course_9_l_empire_azteque,viruela,Viruela,concept,Enfermedad infecciosa de origen europeo que fue el principal agente de mortalidad durante la caída del imperio azteca.,content_link
course_9_l_empire_azteque,náhuatl,Náhuatl,concept,Lengua hablada por los aztecas y que todavía practican numerosas comunidades en México hoy en día.,content_link
course_10_la_decouverte_de_l_amerique_1492,1492,La Reconquista española (1492),evenementConnexe,El triunfo de la toma de Granada liberó recursos y creó un impulso de ambición nacional que explica el apoyo de Isabel de Castilla a Colón.,short_form
course_10_la_decouverte_de_l_amerique_1492,La Reconquista española,La Reconquista española (1492),evenementConnexe,El triunfo de la toma de Granada liberó recursos y creó un impulso de ambición nacional que explica el apoyo de Isabel de Castilla a Colón.,short_form
course_10_la_decouverte_de_l_amerique_1492,Reconquista española (1492),La Reconquista española (1492),evenementConnexe,El triunfo de la toma de Granada liberó recursos y creó un impulso de ambición nacional que explica el apoyo de Isabel de Castilla a Colón.,short_form
course_10_la_decouverte_de_l_amerique_1492,1494,El Tratado de Tordesillas (1494),evenementConnexe,Acuerdo arbitrado por el papa que dividía el Mundo en dos esferas de influencia entre España (oeste) y Portugal (este).,short_form
course_10_la_decouverte_de_l_amerique_1492,El Tratado de Tordesillas,El Tratado de Tordesillas (1494),evenementConnexe,Acuerdo arbitrado por el papa que dividía el Mundo en dos esferas de influencia entre España (oeste) y Portugal (este).,short_form
course_10_la_decouverte_de_l_amerique_1492,Tratado de Tordesillas (1494),El Tratado de Tordesillas (1494),evenementConnexe,Acuerdo arbitrado por el papa que dividía el Mundo en dos esferas de influencia entre España (oeste) y Portugal (este).,short_form
course_10_la_decouverte_de_l_amerique_1492,Semmelweis y Lister,Antisepsia (Semmelweis y Lister),concept,"Incluso antes de la anestesia, las infecciones posoperatorias mataban a los pacientes. Semmelweis (1847) y luego Lister (1867) impusieron la higiene: lavado de manos e instrumentos esterilizados. Estas dos revoluciones - anestesia y antisepsia - transformaron la cirugía.",short_form
course_10_la_decouverte_de_l_amerique_1492,Antisepsia,Antisepsia (Semmelweis y Lister),concept,"Incluso antes de la anestesia, las infecciones posoperatorias mataban a los pacientes. Semmelweis (1847) y luego Lister (1867) impusieron la higiene: lavado de manos e instrumentos esterilizados. Estas dos revoluciones - anestesia y antisepsia - transformaron la cirugía.",short_form
course_11_la_prise_de_la_bastille_1789,lettre de cachet,La lettre de cachet,concept,"Orden real de encarcelamiento sin juicio ni explicación, firmada por el rey. La Bastilla simbolizaba esta arbitrariedad real, aunque en julio de 1789 solo contenía a 7 prisioneros; su valor era puramente simbólico.",short_form
course_11_la_prise_de_la_bastille_1789,Gran Miedo,El Gran Miedo,evenementConnexe,"Movimiento de pánico y de revuelta campesina que se extiende por los campos franceses entre julio y agosto de 1789, llevando a la destrucción de los registros señoriales.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,cuerpo de ejército napoleónico,El cuerpo de ejército napoleónico,concept,"Unidad militar autónoma de 15 000 a 30 000 hombres que incluía todas las armas, capaz de combatir sola durante varios días. Esta innovación organizativa permitía la rapidez de maniobra que constituyó la fuerza de Napoleón.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,21 de octubre de 1805,La batalla de Trafalgar (21 de octubre de 1805),evenementConnexe,"Victoria naval decisiva de Nelson sobre la flota franco-española, la misma semana de Ulm. Puso fin a los proyectos de invasión de Inglaterra y explica por qué Napoleón nunca pudo vencer al poder marítimo británico.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,La batalla de Trafalgar,La batalla de Trafalgar (21 de octubre de 1805),evenementConnexe,"Victoria naval decisiva de Nelson sobre la flota franco-española, la misma semana de Ulm. Puso fin a los proyectos de invasión de Inglaterra y explica por qué Napoleón nunca pudo vencer al poder marítimo británico.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,batalla de Trafalgar (21 de octubre de 1805),La batalla de Trafalgar (21 de octubre de 1805),evenementConnexe,"Victoria naval decisiva de Nelson sobre la flota franco-española, la misma semana de Ulm. Puso fin a los proyectos de invasión de Inglaterra y explica por qué Napoleón nunca pudo vencer al poder marítimo británico.",short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,bloqueo continental,El bloqueo continental,concept,Política económica napoleónica (1806) que prohibía todo comercio europeo con Inglaterra para arruinarla económicamente. Su aplicación imperfecta obligó a Napoleón a invadir la península ibérica y luego Rusia.,short_form
course_12_la_strategie_de_napoleon_a_ulm_1805,Cuerpo de ejército napoleónico,cuerpo de ejército napoleónico,concept,"Unidad militar autónoma de 15 000 a 30 000 hombres que incluía todas las armas, capaz de combatir sola durante varios días. Esta innovación organizativa permitía la rapidez de maniobra que constituyó la fuerza de Napoleón.",content_link
course_12_la_strategie_de_napoleon_a_ulm_1805,Batalla de Trafalgar,La batalla de Trafalgar,evenementConnexe,"Victoria naval decisiva de Nelson sobre la flota franco-española, la misma semana de Ulm. Puso fin a los proyectos de invasión de Inglaterra y explica por qué Napoleón nunca pudo vencer al poder marítimo británico.",content_link
course_12_la_strategie_de_napoleon_a_ulm_1805,Bloqueo continental,bloqueo continental,concept,Política económica napoleónica (1806) que prohibía todo comercio europeo con Inglaterra para arruinarla económicamente. Su aplicación imperfecta obligó a Napoleón a invadir la península ibérica y luego Rusia.,content_link
course_13_la_bataille_de_waterloo_1815,1814-1815,El Congreso de Viena (1814-1815),evenementConnexe,"Reunión de las potencias europeas para reconstruir el orden post-napoleónico. Redibujó el mapa de Europa, restauró las monarquías y creó el «Concierto europeo» que mantuvo una paz relativa durante casi un siglo.",short_form
course_13_la_bataille_de_waterloo_1815,El Congreso de Viena,El Congreso de Viena (1814-1815),evenementConnexe,"Reunión de las potencias europeas para reconstruir el orden post-napoleónico. Redibujó el mapa de Europa, restauró las monarquías y creó el «Concierto europeo» que mantuvo una paz relativa durante casi un siglo.",short_form
course_13_la_bataille_de_waterloo_1815,Congreso de Viena (1814-1815),El Congreso de Viena (1814-1815),evenementConnexe,"Reunión de las potencias europeas para reconstruir el orden post-napoleónico. Redibujó el mapa de Europa, restauró las monarquías y creó el «Concierto europeo» que mantuvo una paz relativa durante casi un siglo.",short_form
course_13_la_bataille_de_waterloo_1815,Santa Alianza,La Santa Alianza,concept,"Pacto firmado en 1815 entre Rusia, Austria y Prusia para defender los principios monárquicos contra las ideas revolucionarias. Fue el instrumento de represión de los levantamientos liberales de los años 1820-1830.",short_form
course_13_la_bataille_de_waterloo_1815,mariscal Ney,El mariscal Ney,personnage,"Apodado «el valiente entre los valientes», dirigió la caballería francesa en Waterloo. Su carga desastrosa contra los **Cuadrados** británicos, lanzada demasiado pronto sin apoyo de artillería, fue uno de los errores tácticos fatales de la jornada.",short_form
course_13_la_bataille_de_waterloo_1815,Congreso de Viena,El Congreso de Viena,evenementConnexe,"Reunión de las potencias europeas para reconstruir el orden post-napoleónico. Redibujó el mapa de Europa, restauró las monarquías y creó el «Concierto europeo» que mantuvo una paz relativa durante casi un siglo.",content_link
course_13_la_bataille_de_waterloo_1815,posición central,Posición central,concept,"Maniobra táctica de Napoleón consistente en situarse entre dos ejércitos enemigos para enfrentarlos por separado, evitando así ser abrumado por su fuerza combinada.",content_link
course_14_la_commune_de_paris_1871,1870-1871,La guerra franco-prusiana (1870-1871),evenementConnexe,"Conflicto desencadenado por **Napoleón III**, terminado por la derrota aplastante de Sedán y la captura del Emperador. La capitulación humillante y el sitio de París crearon el caldo de cultivo de la Comuna.",short_form
course_14_la_commune_de_paris_1871,La guerra franco-prusiana,La guerra franco-prusiana (1870-1871),evenementConnexe,"Conflicto desencadenado por **Napoleón III**, terminado por la derrota aplastante de Sedán y la captura del Emperador. La capitulación humillante y el sitio de París crearon el caldo de cultivo de la Comuna.",short_form
course_14_la_commune_de_paris_1871,guerra franco-prusiana (1870-1871),La guerra franco-prusiana (1870-1871),evenementConnexe,"Conflicto desencadenado por **Napoleón III**, terminado por la derrota aplastante de Sedán y la captura del Emperador. La capitulación humillante y el sitio de París crearon el caldo de cultivo de la Comuna.",short_form
course_14_la_commune_de_paris_1871,1.ª Internacional,La Internacional Obrera (1.ª Internacional),lieuInstitution,"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su **Obra** directa, Marx la celebró como la primera experiencia de poder obrero.",short_form
course_14_la_commune_de_paris_1871,La Internacional Obrera,La Internacional Obrera (1.ª Internacional),lieuInstitution,"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su **Obra** directa, Marx la celebró como la primera experiencia de poder obrero.",short_form
course_14_la_commune_de_paris_1871,Internacional Obrera (1.ª Internacional),La Internacional Obrera (1.ª Internacional),lieuInstitution,"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su **Obra** directa, Marx la celebró como la primera experiencia de poder obrero.",short_form
course_14_la_commune_de_paris_1871,Asociación Internacional de los Trabajadores,Asociación Internacional de los Trabajadores (1.ª Internacional),lieuInstitution,"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su obra directa, Marx la celebró como la primera experiencia de poder obrero.",short_form
course_14_la_commune_de_paris_1871,Guerra franco-prusiana,La guerra franco-prusiana,evenementConnexe,"Conflicto desencadenado por **Napoleón III**, terminado por la derrota aplastante de Sedán y la captura del Emperador. La capitulación humillante y el sitio de París crearon el caldo de cultivo de la Comuna.",content_link
course_14_la_commune_de_paris_1871,Internacional obrera,La Internacional Obrera,lieuInstitution,"Organización fundada en Londres en 1864, que agrupaba a sindicatos y partidos obreros de varios países. Aunque la Comuna no fue su **Obra** directa, Marx la celebró como la primera experiencia de poder obrero.",content_link
course_15_la_belle_epoque_1871_1914,1894-1906,El caso Dreyfus (1894-1906),evenementConnexe,"Un oficial judío, Alfred Dreyfus, fue condenado injustamente por espionaje por un estado mayor antisemita. El asunto desgarró a Francia entre dreyfusards y antidreyfusards, revelando las tensiones profundas de la sociedad francesa.",short_form
course_15_la_belle_epoque_1871_1914,El caso Dreyfus,El caso Dreyfus (1894-1906),evenementConnexe,"Un oficial judío, Alfred Dreyfus, fue condenado injustamente por espionaje por un estado mayor antisemita. El asunto desgarró a Francia entre dreyfusards y antidreyfusards, revelando las tensiones profundas de la sociedad francesa.",short_form
course_15_la_belle_epoque_1871_1914,caso Dreyfus (1894-1906),El caso Dreyfus (1894-1906),evenementConnexe,"Un oficial judío, Alfred Dreyfus, fue condenado injustamente por espionaje por un estado mayor antisemita. El asunto desgarró a Francia entre dreyfusards y antidreyfusards, revelando las tensiones profundas de la sociedad francesa.",short_form
course_15_la_belle_epoque_1871_1914,1884-1885,La Conferencia de Berlín (1884-1885),evenementConnexe,"Reunión de las potencias europeas para regular el reparto de África sin guerra entre ellas. En pocas décadas, Europa colonizó el 90 % del continente africano, trazando fronteras arbitrarias que todavía causan conflictos.",short_form
course_15_la_belle_epoque_1871_1914,La Conferencia de Berlín,La Conferencia de Berlín (1884-1885),evenementConnexe,"Reunión de las potencias europeas para regular el reparto de África sin guerra entre ellas. En pocas décadas, Europa colonizó el 90 % del continente africano, trazando fronteras arbitrarias que todavía causan conflictos.",short_form
course_15_la_belle_epoque_1871_1914,Conferencia de Berlín (1884-1885),La Conferencia de Berlín (1884-1885),evenementConnexe,"Reunión de las potencias europeas para regular el reparto de África sin guerra entre ellas. En pocas décadas, Europa colonizó el 90 % del continente africano, trazando fronteras arbitrarias que todavía causan conflictos.",short_form
course_15_la_belle_epoque_1871_1914,positivismo de Auguste Comte,El positivismo de Auguste Comte,concept,"Filosofía según la cual la ciencia resolverá todos los problemas humanos. Doctrina dominante de la Belle Époque, explica el optimismo de este **Periodo** y su brusca sacudida por la guerra de 1914.",short_form
course_15_la_belle_epoque_1871_1914,Caso Dreyfus,Caso Dreyfus (1894-1906),evenementConnexe,"Un oficial judío, Alfred Dreyfus, fue condenado injustamente por espionaje por un estado mayor antisemita. El caso dividió a Francia entre dreyfusistas y antidreyfusistas, revelando las profundas tensiones de la sociedad francesa.",short_form
course_15_la_belle_epoque_1871_1914,Conferencia de Berlín,La Conferencia de Berlín,evenementConnexe,"Reunión de las potencias europeas para regular el reparto de África sin guerra entre ellas. En pocas décadas, Europa colonizó el 90 % del continente africano, trazando fronteras arbitrarias que todavía causan conflictos.",content_link
course_16_la_bataille_de_verdun_1916,1916,La batalla del Somme (1916),evenementConnexe,Ofensiva franco-británica lanzada el 1 de julio de 1916 para aliviar Verdún. Causó 60 000 bajas británicas solo el primer día - el día más sangriento de la historia militar británica.,short_form
course_16_la_bataille_de_verdun_1916,La batalla del Somme,La batalla del Somme (1916),evenementConnexe,Ofensiva franco-británica lanzada el 1 de julio de 1916 para aliviar Verdún. Causó 60 000 bajas británicas solo el primer día - el día más sangriento de la historia militar británica.,short_form
course_16_la_bataille_de_verdun_1916,batalla del Somme (1916),La batalla del Somme (1916),evenementConnexe,Ofensiva franco-británica lanzada el 1 de julio de 1916 para aliviar Verdún. Causó 60 000 bajas británicas solo el primer día - el día más sangriento de la historia militar británica.,short_form
course_16_la_bataille_de_verdun_1916,guerra de trincheras,La guerra de trincheras,concept,"Desde 1914, el frente occidental se había estabilizado en una red de trincheras desde el Mar del Norte hasta Suiza. Esta guerra de posición explica por qué batallas como Verdún se libraron en unos pocos kilómetros **Cuadrado**s durante meses.",short_form
course_16_la_bataille_de_verdun_1916,artillería pesada de la Gran Guerra,La artillería pesada de la Gran Guerra,concept,"La artillería representaba el 60-70% de las bajas de la Primera Guerra Mundial. Los progresos **Técnica**s desde 1870 habían vuelto las armas ofensivas mucho más potentes que las defensivas, creando el estancamiento de la guerra de trincheras.",short_form
course_16_la_bataille_de_verdun_1916,Guerra de trincheras,guerra de trincheras,concept,"Desde 1914, el frente occidental se había estabilizado en una red de trincheras desde el Mar del Norte hasta Suiza. Esta guerra de posición explica por qué batallas como Verdún se libraron en unos pocos kilómetros **Cuadrado**s durante meses.",content_link
course_16_la_bataille_de_verdun_1916,Batalla del Somme (1916),batalla del Somme (1916),evenementConnexe,Ofensiva franco-británica lanzada el 1 de julio de 1916 para aliviar Verdún. Causó 60 000 bajas británicas solo el primer día - el día más sangriento de la historia militar británica.,content_link
course_17_la_revolution_russe_1917,marxismo-leninismo,El marxismo-leninismo,concept,"Idéología que combina las **Teoría**s económicas de Marx (lucha de clases, explotación del proletariado) y las innovaciones tácticas de Lenin (partido de vanguardia disciplinado, revolución organizada). Es la ideología de los bolcheviques que tomaron el poder en octubre de 1917.",short_form
course_17_la_revolution_russe_1917,Sóviet de Petrogrado,El Sóviet de Petrogrado,concept,"Consejo de delegados de obreros y soldados, elegido en fábricas y cuarteles. En 1917, controlaba realmente las calles y el ejército, creando un «doble poder» inestable frente al gobierno provisional legal.",short_form
course_17_la_revolution_russe_1917,Petrogrado,Sóviet de Petrogrado,concept,"Consejo de delegados de obreros y soldados, elegido en fábricas y cuarteles. En 1917, controlaba realmente las calles y el ejército, creando un «doble poder» inestable frente al gobierno provisional legal.",content_link
course_17_la_revolution_russe_1917,Soviet de Petrogrado,Sóviet de Petrogrado,concept,"Consejo de delegados de obreros y soldados, elegido en fábricas y cuarteles. En 1917, controlaba realmente las calles y el ejército, creando un «doble poder» inestable frente al gobierno provisional legal.",content_link
course_18_la_grande_depression_1929,Gold Standard,El patrón oro (Gold Standard),concept,"Sistema monetario donde las monedas eran convertibles en oro a una tasa fija, limitando la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron.",short_form
course_18_la_grande_depression_1929,El patrón oro,El patrón oro (Gold Standard),concept,"Sistema monetario donde las monedas eran convertibles en oro a una tasa fija, limitando la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron.",short_form
course_18_la_grande_depression_1929,patrón oro (Gold Standard),El patrón oro (Gold Standard),concept,"Sistema monetario donde las monedas eran convertibles en oro a una tasa fija, limitando la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron.",short_form
course_18_la_grande_depression_1929,1933,El New Deal de Roosevelt (1933),evenementConnexe,"Conjunto de programas estadounidenses que mezclaban reactivación económica (grandes obras), reforma financiera (FDIC, SEC) y protección social. No puso fin a la crisis pero sentó las bases de la Providencia estadounidense.",short_form
course_18_la_grande_depression_1929,El New Deal de Roosevelt,El New Deal de Roosevelt (1933),evenementConnexe,"Conjunto de programas estadounidenses que mezclaban reactivación económica (grandes obras), reforma financiera (FDIC, SEC) y protección social. No puso fin a la crisis pero sentó las bases de la Providencia estadounidense.",short_form
course_18_la_grande_depression_1929,New Deal de Roosevelt (1933),El New Deal de Roosevelt (1933),evenementConnexe,"Conjunto de programas estadounidenses que mezclaban reactivación económica (grandes obras), reforma financiera (FDIC, SEC) y protección social. No puso fin a la crisis pero sentó las bases de la Providencia estadounidense.",short_form
course_18_la_grande_depression_1929,compra de acciones con margen,La compra de acciones con margen,concept,"Práctica consistente en pedir prestado al banco para comprar acciones apostando por su subida. Muy extendida en la década de 1920, amplificó la burbuja y, durante el crac, obligó a millones de estadounidenses a vender de urgencia para devolver sus préstamos.",short_form
course_18_la_grande_depression_1929,Patrón oro,Patrón oro (Gold Standard),concept,"Sistema monetario en el que las monedas eran convertibles en oro a un tipo de cambio fijo, lo que limitaba la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron por ello.",short_form
course_18_la_grande_depression_1929,patrón oro,Patrón oro,concept,"Sistema monetario en el que las monedas eran convertibles en oro a un tipo de cambio fijo, lo que limitaba la capacidad de los Estados para crear moneda. Propagó mecánicamente la crisis estadounidense al Mundo entero: cuando los Estados Unidos redujeron su masa monetaria, todos los países vinculados al oro sufrieron por ello.",content_link
