courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_28_le_genocide_rwandais_1994,FPR,Frontul Patriotic Rwandan (FPR),concept,"Mișcare politică și militară formată din exilați tutsi în Uganda. Condusă de Paul Kagame, a lansat ofensiva care a pus capăt genocidului în iulie 1994.",short_form
course_30_la_blitzkrieg_1940,tăierea secerului,Planul Sichelschnitt (tăierea secerului),concept,"Planul generalului von Manstein: concentrarea unităților blindate în Ardeni pentru a străbate centrul și a ajunge la Canalul Mânecii, încercuind armatele franco-britanice angajate în Belgia. Îndrăzneț și riscant, acest plan a fost un succes total.",short_form
course_30_la_blitzkrieg_1940,tăietură seceră,Planul Sichelschnitt (tăietură seceră),concept,"Planul generalului von Manstein: concentrarea unităților blindate în Ardeni pentru a străbate centrul și a ajunge la Canalul Mânecii, încercuind armatele franco-britanice angajate în Belgia. Îndrăzneț și riscant, acest plan a fost un succes total.",short_form
course_31_le_plan_marshall_1947_1952,The Kominform,The Kominform (1947),evenementConnexe,"Organizație comunistă internațională creată de Stalin ca răspuns la Planul Marshall, pentru a coordona partidele comuniste europene. A forțat Cehoslovacia și Polonia, care acceptaseră ajutorul Marshall, să-l refuze.",short_form
course_31_le_plan_marshall_1947_1952,Kominform,Kominform (1947),evenementConnexe,"Organizație comunistă internațională creată de Stalin ca răspuns la Planul Marshall, pentru a coordona partidele comuniste europene. A forțat Cehoslovacia și Polonia, care acceptaseră ajutorul Marshall, să-l refuze.",short_form
course_33_le_proces_de_nuremberg_1945_1946,CPI,Curtea Penală Internațională (CPI),lieuInstitution,"Moștenitor al Principiilor de la Nürnberg, create în 2002 prin Statutul de la Roma pentru a judeca genocidul, crimele împotriva umanității și crimele de război. 124 de țări au ratificat-o, dar nu Statele Unite, Rusia sau China.",short_form
course_35_l_apartheid_et_mandela_1948_1994,CVR,Comisia pentru Adevăr și Reconciliere (CVR),concept,"Înființată după 1994, a permis autorilor crimelor de apartheid să obțină amnistia în schimbul unei mărturisiri publice complete. Prezidată de Desmond Tutu, a ales mai degrabă reconcilierea națională decât procesele.",short_form
course_35_l_apartheid_et_mandela_1948_1994,Comisia pentru Adevăr și Reconciliere,Comisia pentru Adevăr și Reconciliere (CVR),concept,"Înființată după 1994, a permis autorilor crimelor de apartheid să obțină amnistia în schimbul unei mărturisiri publice complete. Prezidată de Desmond Tutu, a ales mai degrabă reconcilierea națională decât procesele.",short_form
course_36_la_revolution_culturelle_en_chine_1966_1,Marele salt înainte,Marele salt înainte (1958-1962),concept,Program de colectivizare forțată lansat de Mao care a provocat cea mai mare foamete din istoria omenirii: între 15 și 55 de milioane de morți. Eșecul său explică marginalizarea politică a lui Mao și nevoia lui de a recâștiga controlul prin Revoluția Culturală.,short_form
course_37_la_shoah_mecanismes_d_un_genocide,„banalitatea răului”,„banalitatea răului” (Hannah Arendt),concept,"Un concept filozofic dezvoltat în timpul procesului Eichmann: cele mai grave crime pot fi comise de indivizi obișnuiți, birocrați, care „își fac treaba” fără a reflecta asupra consecințelor morale ale acțiunilor lor.",short_form
course_38_le_11_septembre_2001,Războiul sovietico-afgan,Războiul sovietico-afgan (1979-1989),referenceHistorique,"Statele Unite au înarmat mujahedinii afgani pentru a lupta cu sovieticii. Aceste rețele islamiste, în special cea a lui Bin Laden, instruite și finanțate în timpul Războiului Rece, au devenit ulterior Al-Qaeda.",short_form
course_40_la_guerre_de_secession_americaine_1861_1,Reconstrucție,Reconstrucție (1865-1877),evenementConnexe,"Perioada postbelică în care statele sudice au fost plasate sub control militar federal și au fost stabilite drepturile civile ale foștilor sclavi. Abandonarea sa în 1877 a dus la legile Jim Crow, care au durat până în anii 1960.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,"23,5°","Înclinarea axială a Pământului (23,5°)",concept,"Înclinarea de 23,5° a axei Pământului în raport cu planul său orbital - și nu distanța de la Soare - cauzează anotimpurile. Aceeași înclinare indică întotdeauna spre Steaua Polară, creând alternativ solstiții și echinocții.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Edison vs. Tesla,Războiul curenților (Edison vs. Tesla),evenementConnexe,"Edison a susținut curentul continuu (DC), Tesla și Westinghouse curentul alternativ (AC). AC a câștigat pentru că poate fi transportat pe distanțe lungi. Edison a organizat electrocutări publice ale animalelor pentru a demonstra „pericolul” AC.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Războiul curenților,Războiul curenților (Edison vs. Tesla),evenementConnexe,"Edison a susținut curentul continuu (DC), Tesla și Westinghouse curentul alternativ (AC). AC a câștigat pentru că poate fi transportat pe distanțe lungi. Edison a organizat electrocutări publice ale animalelor pentru a demonstra „pericolul” AC.",short_form
course_57_l_invention_d_internet,lansarea Sputnikului,lansarea Sputnikului (1957),evenementConnexe,"Primul satelit artificial sovietic, lansarea sa a creat o undă de șoc în Statele Unite. Această teamă a dus la crearea ARPA și, indirect, ARPANET - strămoșul Internetului - pentru a menține comunicații descentralizate în cazul unui atac nuclear.",short_form
course_59_la_decouverte_de_l_anesthesie,regina,Victoria (regina),personnage,Suverană a Regatului Unit a cărei utilizare a cloroformului în timpul nașterii sale în 1853 și 1857 a ajutat la eliminarea tabuurilor religioase referitoare la anestezie.,short_form
course_63_comment_se_forment_les_tremblements_de_t,seismologie,Andromeda (seismologie),concept,Numele unui proiect european extins și al unei rețele de senzori care vizează utilizarea fibrelor optice submarine existente pentru a detecta vibrațiile seismice de pe fundul oceanului.,short_form
course_66_y_a_t_il_de_la_vie_ailleurs_dans_l_unive,zona Bucăți de aur,Zona locuibilă (zona Bucăți de aur),concept,"Regiunea din jurul unei stele în care temperatura permite apei să existe sub formă lichidă pe suprafața unei planete. Nici prea aproape, nici prea departe - „la fel ca Goldilocks”. Sistemul nostru solar are trei planete potențiale: Venus, Pământ, Marte.",short_form
course_66_y_a_t_il_de_la_vie_ailleurs_dans_l_unive,Zona locuibilă,Zona locuibilă (zona Bucăți de aur),concept,"Regiunea din jurul unei stele în care temperatura permite apei să existe sub formă lichidă pe suprafața unei planete. Nici prea aproape, nici prea departe - „la fel ca Goldilocks”. Sistemul nostru solar are trei planete potențiale: Venus, Pământ, Marte.",short_form
course_66_y_a_t_il_de_la_vie_ailleurs_dans_l_unive,zona bucăți de aur,zonă locuibilă (zona bucăți de aur),concept,"Regiunea din jurul unei stele în care temperatura permite apei să existe sub formă lichidă pe suprafața unei planete. Nici prea aproape, nici prea departe - „la fel ca Goldilocks”. Sistemul nostru solar are trei planete potențiale: Venus, Pământ, Marte.",short_form
course_66_y_a_t_il_de_la_vie_ailleurs_dans_l_unive,zonă locuibilă,zonă locuibilă (zona bucăți de aur),concept,"Regiunea din jurul unei stele în care temperatura permite apei să existe sub formă lichidă pe suprafața unei planete. Nici prea aproape, nici prea departe - „la fel ca Goldilocks”. Sistemul nostru solar are trei planete potențiale: Venus, Pământ, Marte.",short_form
course_74_pourquoi_certaines_especes_sont_elles_im,meduză nemuritoare,Turritopsis dohrnii (meduză nemuritoare),personnage,O meduză minusculă capabilă să revină la stadiul de polip juvenil după stadiul de adult - și să o ia de la capăt la infinit. Acest proces de transdiferențiere celulară este unic și inspiră cercetările privind reprogramarea celulară.,short_form
course_76_pourquoi_les_feuilles_changent_elles_de,abscisie,Zona de separare (abscisie),concept,"Un strat de celule care se formează la baza pețiolului toamna, blocând circulația nutrienților. Ca răspuns la scurtarea zilelor, se dezvoltă progresiv până când provoacă căderea frunzei.",short_form
course_76_pourquoi_les_feuilles_changent_elles_de,abscizie,zona de separare (abscizie),concept,"Un strat de celule care se formează la baza pețiolului toamna, blocând circulația nutrienților. Ca răspuns la scurtarea zilelor, se dezvoltă progresiv până când provoacă căderea frunzei.",short_form
course_76_pourquoi_les_feuilles_changent_elles_de,zona de separare,zona de separare (abscizie),concept,"Un strat de celule care se formează la baza pețiolului toamna, blocând circulația nutrienților. Ca răspuns la scurtarea zilelor, se dezvoltă progresiv până când provoacă căderea frunzei.",short_form
course_80_pourquoi_les_saisons_existent_sur_d_autr,"97,8°","Înclinarea axială a lui Uranus (97,8°)",concept,"Axa lui Uranus este aproape plată pe planul său orbital. Fiecare pol primește aproximativ 42 de ani de lumină solară continuă, urmați de 42 de ani de întuneric total - anotimpuri extreme și de lungă durată, fără echivalent în sistemul nostru solar.",short_form
course_80_pourquoi_les_saisons_existent_sur_d_autr,înclinarea axială a lui Uranus,"înclinarea axială a lui Uranus (97,8°)",concept,"Axa lui Uranus este aproape plată pe planul său orbital. Fiecare pol primește aproximativ 42 de ani de lumină solară continuă, urmați de 42 de ani de întuneric total - anotimpuri extreme și de lungă durată, fără echivalent în sistemul nostru solar.",short_form
course_82_l_iliade_homere,mânia,Mênis (mânia) în cultura greacă,concept,"Mânia lui Ahile nu este o simplă emoție: este o putere cvasi-cosmică. Primul cuvânt al Iliadei, „Mênis”, anunță această temă centrală. Această mânie divină, care cere reparație, destabiliza ordinea Lumii.",short_form
course_82_l_iliade_homere,Mênis  în cultura greacă,Mênis (mânia) în cultura greacă,concept,"Mânia lui Ahile nu este o simplă emoție: este o putere cvasi-cosmică. Primul cuvânt al Iliadei, „Mênis”, anunță această temă centrală. Această mânie divină, care cere reparație, destabiliza ordinea Lumii.",short_form
course_83_dipe_roi_sophocle,Complexul Oedip,Complexul Oedip (Freud),concept,"Freud a împrumutat mitul lui Oedip pentru a numi dorința inconștientă a copilului pentru părintele de sex opus. Acest concept psihanalitic central are foarte puțin de-a face cu reflecția lui Sofocle, care s-a ocupat de soartă și liberul arbitru.",short_form
course_89_les_travaux_et_les_jours_hesiode,Cele cinci epoci ale omenirii,Cele cinci epoci ale omenirii (Hesiod),concept,"Hesiod descrie cinci epoci succesive ale omenirii, fiecare mai rea decât ultima: epocile aurului, argintului, bronzului, eroilor și fierului (a noastră). Este una dintre primele viziuni pesimiste ale cursului istoriei omenirii.",short_form
course_89_les_travaux_et_les_jours_hesiode,cinci epoci ale omenirii,cinci epoci ale omenirii (Hesiod),concept,"Hesiod descrie cinci epoci succesive ale omenirii, fiecare mai rea decât ultima: epocile aurului, argintului, bronzului, eroilor și fierului (a noastră). Este una dintre primele viziuni pesimiste ale cursului istoriei omenirii.",short_form
course_97_le_mythe_de_sisyphe_camus,„Saltul” filozofic,„Saltul” filozofic (Kierkegaard),concept,Camus critică „salt” pe care unii filozofi îl fac atunci când se confruntă cu absurdul: săritul în credință (Kierkegaard) sau speranța revoluționară (Marx). Aceste „sinucideri filozofice” evită absurdul în loc să-l confrunte cu onestitate.,short_form
course_97_le_mythe_de_sisyphe_camus,„salt” filozofic,„salt” filozofic (Kierkegaard),concept,Camus critică „salt” pe care unii filozofi îl fac atunci când se confruntă cu absurdul: săritul în credință (Kierkegaard) sau speranța revoluționară (Marx). Aceste „sinucideri filozofice” evită absurdul în loc să-l confrunte cu onestitate.,short_form
course_101_1984_george_orwell,Newspeak,newspeak (Newspeak),concept,"Limba oficială a Oceaniei al cărei obiectiv este de a face imposibilă gândirea dizidentă prin eliminarea cuvintelor care ar permite formularea acesteia. Cu cât vocabularul este mai redus, cu atât ideile mai complexe devin de neconceput.",short_form
course_101_1984_george_orwell,newspeak,newspeak (Newspeak),concept,"Limba oficială a Oceaniei al cărei obiectiv este de a face imposibilă gândirea dizidentă prin eliminarea cuvintelor care ar permite formularea acesteia. Cu cât vocabularul este mai redus, cu atât ideile mai complexe devin de neconceput.",short_form
course_106_frankenstein_mary_shelley,responsabilitatea creatorului,responsabilitatea creatorului (Prometeu modern),concept,"Subtitlul romanului: „Prometeuul modern”. Victor Frankenstein creează ceva extraordinar fără a accepta consecințele. Adevăratul monstru poate să nu fie creatura, ci creatorul ei care o abandonează la naștere.",short_form
course_106_frankenstein_mary_shelley,„an fără vară”,„an fără vară” (1816),evenementConnexe,"Erupția Muntelui Tambora din 1815 a proiectat cenușă care a întunecat atmosfera globală, provocând o vară înghețată în Europa în 1816. În acest context apocaliptic, Mary Shelley (18 ani) a scris Frankenstein în timpul unei șederi pe malul lacului Geneva.",short_form
course_109_don_quichotte_cervantes,Bătălia de la Lepanto  și captivitatea lui Cervantes,Bătălia de la Lepanto (1571) și captivitatea lui Cervantes,evenementConnexe,"Cervantes a luptat în bătălia de la Lepanto și a fost rănit (pierzându-și folosirea mâinii stângi). Capturat de pirați în 1575, a fost sclav în Alger timp de cinci ani. Aceste experiențe l-au forjat pe scriitor și hrănesc umorul și profunzimea romanului.",short_form
course_110_les_raisins_de_la_colere_steinbeck,Dust Bowl,Dust Bowl (1930-1936),evenementConnexe,"Dezastru agricol din Marile Câmpii cauzat de secetă și practici agricole distructive. Furtunile de praf au înnegrit cerul până la New York, forțând sute de mii de familii („Okies”) să migreze în California.",short_form
course_112_le_grand_gatsby_fitzgerald,Interdicție,Interdicție (1920-1933),referenceHistorique,Interdicția constituțională privind fabricarea și vânzarea alcoolului. A dat naștere crimei organizate și a permis bărbaților precum Gatsby să facă o avere rapid prin contrabandă - fațada strălucitoare a unei ere moral corupte.,short_form
course_114_fahrenheit_451_bradbury,Macartismul,Macartismul (1950-1954),concept,"O perioadă de vânătoare de vrăjitoare anticomuniste. Artiștii și scriitorii au fost pe lista neagră. Bradbury era preocupat de cenzură prin frică, presiunea socială și politică asupra gândirii - mult mai mult decât prin cărțile în sine.",short_form
course_115_cent_ans_de_solitude_garcia_marquez,sută de ani de singurătate,O sută de ani de singurătate,referenceHistorique,"Roman de Gabriel García Márquez publicat în 1967, considerat unul dintre culmile literaturii mondiale a secolului XX.",short_form
course_124_rembrandt_et_l_ecole_flamande,Falimentul lui Rembrandt,Falimentul lui Rembrandt (1656),concept,"Rembrandt a dat faliment la apogeul reputației sale, după ce a cheltuit din belșug pe colecții de artă. Bunurile sale au fost vândute la licitație. Această ruină l-a forțat să picteze sub numele soției sale Hendrickje și al fiului său Titus.",short_form
course_128_l_expressionnisme_munch_et_le_cri,Expresionismul german,"Expresionismul german (Die Brücke, Der Blaue Reiter)",concept,"Curentele artistice germane (1905-1920) împing expresionismul la extrem: deformarea radicală a formelor, culori stridente, teme supărătoare. Kirchner, Kandinsky, Nolde au reacționat la modernizare și au anunțat trauma din 1914.",short_form
course_128_l_expressionnisme_munch_et_le_cri,Erupția Krakatoa  și cerul roșu,Erupția Krakatoa (1883) și cerul roșu,evenementConnexe,Erupția catastrofală a Krakatoa a proiectat cenușă care a colorat apusurile de soare în roșu sânge în jurul lumii timp de luni de zile. Munch a notat în jurnalul său că a văzut un cer de „sânge și foc” - probabil acest fenomen.,short_form
course_128_l_expressionnisme_munch_et_le_cri,erupția Krakatoa  și cerul roșu,erupția Krakatoa (1883) și cerul roșu,evenementConnexe,Erupția catastrofală a Krakatoa a proiectat cenușă care a colorat apusurile de soare în roșu sânge în jurul lumii timp de luni de zile. Munch a notat în jurnalul său că a văzut un cer de „sânge și foc” - probabil acest fenomen.,short_form
course_130_le_pop_art_warhol_et_lichtenstein,aura și reproducerea mecanică,aura și reproducerea mecanică (Walter Benjamin),concept,"Benjamin (1935) a analizat modul în care reproducerea tehnică distruge „aura” operei unice. Warhol a radicalizat această idee: prin reproducerea mecanică a imaginilor populare, a pus sub semnul întrebării însăși noțiunea de original și autor.",short_form
course_147_l_architecture_gothique_les_cathedrales,Abatele Suger,Teologia luminii (Abatele Suger),concept,"Suger a teoretizat că lumina divină, canalizată prin vitralii colorate, a ridicat sufletul spre Dumnezeu. Această „metafizică a luminii” a inspirat arhitectura gotică în căutarea ferestrelor tot mai mari și a arcadelor tot mai înalte.",short_form
course_147_l_architecture_gothique_les_cathedrales,teologia luminii,teologia luminii (Abatele Suger),concept,"Suger a teoretizat că lumina divină, canalizată prin vitralii colorate, a ridicat sufletul spre Dumnezeu. Această „metafizică a luminii” a inspirat arhitectura gotică în căutarea ferestrelor tot mai mari și a arcadelor tot mai înalte.",short_form
course_149_la_joconde,furtul Mona Lisei,furtul Mona Lisei (1911),evenementConnexe,"Vincenzo Peruggia, un angajat al Luvru, a furat Mona Lisa și a păstrat-o la casa lui din Florența timp de doi ani. Acest furt a făcut titluri în întreaga lume și a transformat Mona Lisa, pe atunci puțin cunoscută publicului larg, în cel mai faimos tablou din lume.",short_form
course_152_la_liberte_guidant_le_peuple_delacroix,Trei zile glorioase,Trei zile glorioase (27-29 iulie 1830),evenementConnexe,"Trei zile revoluționare care l-au răsturnat pe regele Carol al X-lea, care dorea să suprime libertatea presei și să reducă drepturile de vot. Ludovic Filip I a preluat tronul constituțional în locul său.",short_form
course_152_la_liberte_guidant_le_peuple_delacroix,Revoluția iulie,Revoluția iulie (27-29 iulie 1830),evenementConnexe,"Trei zile revoluționare care l-au răsturnat pe regele Carol al X-lea, care dorea să suprime libertatea presei și să reducă drepturile de vot. Ludovic Filip I a preluat tronul constituțional în locul său.",short_form
course_163_pandore_et_la_boite,Speranță,Elpis (Speranță),concept,"În versiunea lui Hesiod, Hope rămâne în borcan atunci când Pandora îl închide. O ambiguitate fundamentală: este ultimul dar binevoitor de la zei sau un rău suplimentar (speranță falsă, iluzie) care torturează oamenii făcându-i să creadă că lucrurile se vor îmbunătăți?",short_form
course_166_narcisse_et_echo,fizică acustică,Eco (fizică acustică),concept,"Repercusiunea unui sunet asupra unei suprafețe și întoarcerea acestuia la sursă. Cuvântul „ecou” provine direct de la nimfa mitului, condamnată să repete doar ultimele cuvinte auzite. Acest mit a explicat grecilor fenomenul acustic natural.",short_form
course_166_narcisse_et_echo,Eco,Eco (fizică acustică),concept,"Repercusiunea unui sunet asupra unei suprafețe și întoarcerea acestuia la sursă. Cuvântul „ecou” provine direct de la nimfa mitului, condamnată să repete doar ultimele cuvinte auzite. Acest mit a explicat grecilor fenomenul acustic natural.",short_form
course_167_icare_et_dedale,și exces,Hybris (și exces),concept,Icar întruchipează orgoliul clasic: nerespectarea limitelor umane și căutarea de a se ridica la nivelul zeilor. Această transgresiune este întotdeauna pedepsită în mitologia greacă – grecii vedeau în exces o vină tragică prin excelență.,short_form
course_170_meduse_et_persee,nașterea lui,Pegasus (nașterea lui),concept,"Când Perseus o taie capul pe Medusa, din sângele ei se naște calul înaripat Pegasus. Va fi capturat de Bellerophon cu ajutorul Atenei și i-ar permite să învingă Himera. Pegasus a devenit simbolul universal al inspirației poetice.",short_form
course_173_ulysse_et_le_cyclope,Metis  în cultura greacă,Metis ( viclean ) în cultura greacă,concept,"Inteligență practică, viclenie, capacitatea de a inversa o situație nefavorabilă. Ulise întruchipează metis prin excelență – epitetul său homeric este „de multe viclenii”. Se opune biē (forța brută) întruchipată de Ajax.",short_form
course_175_jason_et_la_toison_d_or,Georgia de astăzi,Colchis (Georgia de astăzi),concept,"Regiunea la est de Marea Neagră, descrisă în miturile grecești ca sfârșitul lumii de est. Păstorii de acolo foloseau lâna de oaie pentru a filtra aurul din râurile purtătoare de aur ale Caucazului - „lâna de aur” poate să fi fost reală.",short_form
course_175_jason_et_la_toison_d_or,Colchis,Colchis (Georgia de astăzi),concept,"Regiunea la est de Marea Neagră, descrisă în miturile grecești ca sfârșitul lumii de est. Păstorii de acolo foloseau lâna de oaie pentru a filtra aurul din râurile purtătoare de aur ale Caucazului - „lâna de aur” poate să fi fost reală.",short_form
course_176_achille_le_talon_et_l_invulnerabilite,gloria postumă,kleos grecesc (gloria postumă),concept,"Valoarea supremă a culturii eroice: gloria nemuritoare dobândită prin isprăvi războinice și transmisă de poeți. Ahile alege în mod deliberat o viață scurtă, dar glorioasă, în detrimentul unei vieți lungi fără glorie - o alegere fundamentală a eticii eroice grecești.",short_form
course_179_la_guerre_de_troie_et_le_cheval_de_bois,Troia  și arheologia,Troia (Hisarlik) și arheologia,concept,"Schliemann a localizat Troia în 1870 la Hisarlik, Turcia. Săpăturile au scos la lumină nouă orașe succesive. Troia VIIa (în jurul anului 1184 î.Hr.) prezintă urme de incendiu compatibile cu relatarea lui Homer – este posibil să fi avut loc războiul troian.",short_form
course_180_thor_et_loki_mythologie_nordique,Edda în proză,Edda în proză (Snorri Sturluson),referenceHistorique,"Un tratat de poetică și mitologie islandeză din secolul al XIII-lea. Deși scrisă într-un context creștin, ea constituie cea mai structurată sursă despre credințele nordice, menită să păstreze Arta poeziei antice.",short_form
course_184_romulus_et_remus_la_fondation_de_rome,753 î.Hr.,Ab Urbe Condita (753 î.Hr.),concept,"Data tradițională a întemeierii Romei, calculată de Varro în secolul I î.Hr. Romanii au numărat anii „de la întemeierea orașului” (AUC). Această dată legendară corespundea monarhiei celor șapte regi ai Romei.",short_form
course_188_les_titans_vs_les_dieux_titanomachie,o continuare a Titanomahiei,Gigantomahia (o continuare a Titanomahiei),concept,"După Titanomahie, olimpienii au trebuit să înfrunte uriașii (născuți din sângele lui Uranus), care erau aproape invincibili. Acest al doilea război al zeilor prefigurează tensiunile permanente dintre ordinea olimpică și forțele primordiale ale haosului.",short_form
course_189_dionysos_le_dieu_du_vin_et_de_l_exces,Apolonian și dionisiac,Apolonian și dionisiac (Nietzsche),concept,Opoziţia filosofică între ordine/raţiune (Apollo) şi haos/beţie (Dionisus) ca motori ai creaţiei artistice.,short_form
course_191_enee_et_la_fondation_de_rome_virgile,Războiul din,Troia (Războiul din),evenementConnexe,"Conflict legendar care înfruntă statele grecești împotriva troienilor, servind drept punct de plecare cronologic pentru Eneida.",short_form
course_194_le_mahabharata,Oralitate și transmitere a epopeilor indiene,Oralitate și transmitere a epopeilor indiene (Concept),concept,"La fel ca Homer, Mahabharata a fost inițial o epopee orală memorată și recitată de grioți. Transcrierea sa s-a întins pe parcursul mai multor secole. Aceste texte sunt încă recitate și cântate în toată India, la fel de vii ca întotdeauna.",short_form
course_195_lancelot_guenievre_et_la_table_ronde,dragoste curtenească medievală,dragoste curtenească medievală (fin'amor),concept,"Cod social care glorifica dragostea secretă și inaccesibilă a unui cavaler pentru o doamnă (adesea căsătorită). Lancelot și Guinevere sunt exemplul perfect. Această pasiune adulteră, distructivă, dar sublimă, se află în centrul literaturii medievale.",short_form
course_197_les_mille_et_une_nuits_sheherazade,povești imbricate,povești imbricate (narațiune în cadru),concept,"Tehnica narativă: poveștile sunt imbricate una în alta. Moștenită din tradiția indiană, a fost adusă la apogeu de către Șeherazada și va influența Boccaccio, Chaucer, Cervantes, apoi Borges și narațiunea postmodernă.",short_form
course_199_les_titans_vs_les_dieux_la_titanomachie,o continuare a Titanomahiei,Gigantomahia (o continuare a Titanomahiei),concept,"După Titanomahie, olimpienii au trebuit să înfrunte uriașii (născuți din sângele lui Uranus), care erau aproape invincibili. Acest al doilea război al zeilor prefigurează tensiunile permanente dintre ordinea olimpică și forțele primordiale ale haosului.",short_form
course_204_le_concept_de_monde_multipolaire,nou,Drumurile Mătăsii (nou),concept,"Un vast proiect de infrastructură și investiții lansat de China în 2013 pentru a lega Asia, Europa și Africa, consolidându-și greutatea geopolitică globală.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Criza din Suez,Criza din Suez (1956),concept,"Când Nasser a naționalizat canalul, Franța, Marea Britanie și Israel au invadat Egiptul. Sub presiunea americană (Eisenhower a amenințat că va prăbuși lira sterlină), au fost nevoiți să se retragă – marcând sfârșitul puterii coloniale franco-britanice.",short_form
course_206_le_canal_de_suez_pourquoi_il_est_strateg,Ever Given,Ever Given (martie 2021),evenementConnexe,"O navă container de 400 m care a eșuat peste canal timp de 6 zile, blocând 400 de nave. A costat economia mondială 400 de milioane de dolari pe oră, ilustrând perfect importanța strategică a canalului în lanțurile globale.",short_form
course_213_l_evasion_fiscale_des_multinationales,sandviș olandez,"The ""Double Irish"" (sandviș olandez)",concept,"Structura fiscală care utilizează filiale irlandeze și olandeze pentru a transfera drepturile de proprietate intelectuală către Bermuda. Apple, Google și Facebook l-au folosit până la eliminarea sa treptata (2020), plătind rate efective de mai puțin de 2%.",short_form
course_213_l_evasion_fiscale_des_multinationales,"The ""Double Irish""","The ""Double Irish"" (sandviș olandez)",concept,"Structura fiscală care utilizează filiale irlandeze și olandeze pentru a transfera drepturile de proprietate intelectuală către Bermuda. Apple, Google și Facebook l-au folosit până la eliminarea sa treptata (2020), plătind rate efective de mai puțin de 2%.",short_form
course_213_l_evasion_fiscale_des_multinationales,Impozitul minim global de 15%,"Impozitul minim global de 15% (OCDE, 2021)",concept,"Acord semnat de 136 de țări pentru a impune o cotă minimă de 15% asupra profiturilor multinaționalelor, indiferent de țara de depunere a acestora. Primul acord fiscal internațional major din istorie, acesta își propune să pună capăt taxei „cursă spre jos”.",short_form
