courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_14_la_commune_de_paris_1871,A Nemzetközi Dolgozók Szövetsége,A Nemzetközi Dolgozók Szövetsége (Első Nemzetközi),lieuInstitution,"Az 1864-ben Londonban alapított szervezet, amely több ország szakszervezeteit és munkáspártjait tömöríti. Bár a Kommün nem volt közvetlen munkája, Marx a munkáshatalom első megtapasztalásaként ünnepelte.",short_form
course_14_la_commune_de_paris_1871,Nemzetközi Dolgozók Szövetsége (Első Nemzetközi),A Nemzetközi Dolgozók Szövetsége (Első Nemzetközi),lieuInstitution,"Az 1864-ben Londonban alapított szervezet, amely több ország szakszervezeteit és munkáspártjait tömöríti. Bár a Kommün nem volt közvetlen munkája, Marx a munkáshatalom első megtapasztalásaként ünnepelte.",short_form
course_14_la_commune_de_paris_1871,első nemzetközi,Nemzetközi Dolgozók Szövetsége (első nemzetközi),lieuInstitution,"Az 1864-ben Londonban alapított szervezet, amely több ország szakszervezeteit és munkáspártjait tömöríti. Bár a Kommün nem volt közvetlen munkája, Marx a munkáshatalom első megtapasztalásaként ünnepelte.",short_form
course_14_la_commune_de_paris_1871,Nemzetközi Dolgozók Szövetsége,Nemzetközi Dolgozók Szövetsége (első nemzetközi),lieuInstitution,"Az 1864-ben Londonban alapított szervezet, amely több ország szakszervezeteit és munkáspártjait tömöríti. Bár a Kommün nem volt közvetlen munkája, Marx a munkáshatalom első megtapasztalásaként ünnepelte.",short_form
course_14_la_commune_de_paris_1871,Francia-porosz háború,Francia-porosz háború (1870-1871),evenementConnexe,A III. Napóleon által kiváltott konfliktus a Sedannál elszenvedett megsemmisítő vereséggel és a császár elfogásával végződött. A megalázó kapituláció és Párizs ostroma megteremtette a táptalajt a kommün számára.,short_form
course_15_la_belle_epoque_1871_1914,berlini konferencia (1884-1885),A berlini konferencia (1884-1885),evenementConnexe,"Az európai hatalmak találkozója, hogy egymás között háború nélkül rendezzék Afrika felosztását. Európa néhány évtized alatt gyarmatosította az afrikai kontinens 90%-át, önkényes határokat húzva, amelyek ma is konfliktusokat okoznak.",short_form
course_15_la_belle_epoque_1871_1914,berlini konferencia,A berlini konferencia,evenementConnexe,"Az európai hatalmak találkozója, hogy egymás között háború nélkül rendezzék Afrika felosztását. Európa néhány évtized alatt gyarmatosította az afrikai kontinens 90%-át, önkényes határokat húzva, amelyek ma is konfliktusokat okoznak.",short_form
course_16_la_bataille_de_verdun_1916,somme-i csata (1916),A somme-i csata (1916),evenementConnexe,A francia-brit offenzíva 1916. július 1-jén indult Verdun felmentésére. Csak az első napon 60 000 brit veszteséget okozott – ez a brit hadtörténelem leghalálosabb napja.,short_form
course_16_la_bataille_de_verdun_1916,nagy háború nehéztüzérsége,A nagy háború nehéztüzérsége,concept,"A tüzérség az első világháború áldozatainak 60-70%-át tette ki. Az 1870 óta tartó technikai fejlődés a támadófegyvereket sokkal erősebbé tette, mint a védekezést, ami a zsákutcát hozta létre.",short_form
course_16_la_bataille_de_verdun_1916,somme-i csata,A somme-i csata,evenementConnexe,A francia-brit offenzíva 1916. július 1-jén indult Verdun felmentésére. Csak az első napon 60 000 brit veszteséget okozott – ez a brit hadtörténelem leghalálosabb napja.,short_form
course_16_la_bataille_de_verdun_1916,Somme-i csata,Somme-i csata (1916),evenementConnexe,A francia-brit offenzíva 1916. július 1-jén indult Verdun felmentésére. Csak az első napon 60 000 brit veszteséget okozott – ez a brit hadtörténelem leghalálosabb napja.,short_form
course_17_la_revolution_russe_1917,petrográdi szovjet,A petrográdi szovjet,concept,"Gyárakban és laktanyákban megválasztott munkás- és katonaküldöttek tanácsa. 1917-ben hatékonyan ellenőrizte az utcákat és a hadsereget, instabil ""kettős hatalmat"" teremtve a törvényes ideiglenes kormánnyal szemben.",short_form
course_18_la_grande_depression_1929,aranystandard,Az aranystandard,concept,"Egy monetáris rendszer, amelyben a valutákat rögzített árfolyamon váltották át aranyra, korlátozva az államok pénzteremtő képességét. Mechanikusan az egész világra kiterjesztette az amerikai válságot: amikor az Egyesült Államok csökkentette pénzkínálatát, minden aranyhoz köthető ország szenvedett.",short_form
course_19_la_bataille_de_stalingrad_1942_1943,1941. június 22.,Barbarossa hadművelet (1941. június 22.),evenementConnexe,"A Szovjetunió német inváziója: 3 millió katona 3000 km-es fronton - a történelem legnagyobb hadművelete. Moszkva 1941-es elfoglalásának kudarca arra kényszerítette Hitlert, hogy 1942-ben a déli és a kaukázusi olaj felé irányítsa erőfeszítéseit.",short_form
course_20_hiroshima_et_nagasaki_1945,1945. augusztus 9.,A szovjet invázió Mandzsúriában (1945. augusztus 9.),evenementConnexe,"Sztálin pontosan a Nagaszaki bomba napján üzent hadat Japánnak, megszállva Mandzsúriát. Egyes történészek úgy vélik, hogy ez a szovjet fenyegetés ugyanolyan döntő volt, mint a bombák a japánok megadása során.",short_form
course_20_hiroshima_et_nagasaki_1945,A szovjet invázió Mandzsúriában,A szovjet invázió Mandzsúriában (1945. augusztus 9.),evenementConnexe,"Sztálin pontosan a Nagaszaki bomba napján üzent hadat Japánnak, megszállva Mandzsúriát. Egyes történészek úgy vélik, hogy ez a szovjet fenyegetés ugyanolyan döntő volt, mint a bombák a japánok megadása során.",short_form
course_20_hiroshima_et_nagasaki_1945,szovjet invázió Mandzsúriában (1945. augusztus 9.),A szovjet invázió Mandzsúriában (1945. augusztus 9.),evenementConnexe,"Sztálin pontosan a Nagaszaki bomba napján üzent hadat Japánnak, megszállva Mandzsúriát. Egyes történészek úgy vélik, hogy ez a szovjet fenyegetés ugyanolyan döntő volt, mint a bombák a japánok megadása során.",short_form
course_20_hiroshima_et_nagasaki_1945,akut sugárbetegség,Sugárbetegség (akut sugárbetegség),concept,"Sugárterhelés okozta szindróma: hányinger, hajhullás, belső vérzés, immunhiány. A következő hetekben több tízezer túlélő halt meg ebben a betegségben, amely akkor még ismeretlen volt az orvosok számára.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,MAD,Kölcsönösen biztosított megsemmisítés (MAD),concept,"Nukleáris doktrína, amely szerint sem az Egyesült Államok, sem a Szovjetunió nem tud túlélni egy atomháborút. A kiegyensúlyozott terror logikája mindenkit eltántorított a támadástól, és strukturálja a kubai válság teljes dinamikáját.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,The Bay of Pigs Invázió,The Bay of Pigs Invázió (1961. április),evenementConnexe,"A CIA által kiképzett kubai száműzöttek sikertelen inváziós kísérlete Kubába. A megalázó kudarc meggyengítette Kennedyt, kockázatvállalásra ösztönözte Hruscsovot és megerősítette Castrót, megteremtve ezzel az 1962-es válság feltételeit.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Disznó-öböl inváziója,A Disznó-öböl inváziója,evenementConnexe,"A CIA által kiképzett kubai száműzöttek sikertelen inváziós kísérlete Kubába. A megalázó kudarc meggyengítette Kennedyt, kockázatvállalásra ösztönözte Hruscsovot és megerősítette Castrót, megteremtve ezzel az 1962-es válság feltételeit.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Disznó-öböl inváziója (1961. április),A Disznó-öböl inváziója (1961. április),evenementConnexe,"A CIA által kiképzett kubai száműzöttek sikertelen inváziós kísérlete Kubába. A megalázó kudarc meggyengítette Kennedyt, kockázatvállalásra ösztönözte Hruscsovot és megerősítette Castrót, megteremtve ezzel az 1962-es válság feltételeit.",short_form
course_23_la_guerre_d_algerie_1954_1962,tábornokok puccsa,A tábornokok puccsa,evenementConnexe,"Négy tábornok (Challe, Jouhaud, Zeller, Salan) sikertelen puccskísérlete Algírban 1961 áprilisában, szembeszállva Charles de Gaulle önrendelkezési politikájával.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,Genfi Megállapodás,Genfi Megállapodás (1954. július),evenementConnexe,"Az indokínai háborút lezáró megállapodások: Vietnamot a 17. szélességi körben megosztották. Az 1956-ra tervezett újraegyesítési választásokat soha nem tartották meg, ami elvetette a következő amerikai háború magvait.",short_form
course_24_la_bataille_de_dien_bien_phu_1954,genfi ​​egyezmények,A genfi ​​egyezmények,evenementConnexe,"Az indokínai háborút lezáró megállapodások: Vietnamot a 17. szélességi körben megosztották. Az 1956-ra tervezett újraegyesítési választásokat soha nem tartották meg, ami elvetette a következő amerikai háború magvait.",short_form
course_25_le_genocide_armenien_1915_1916,Egyesülés és Haladás Bizottsága,The Young Turks (Egyesülés és Haladás Bizottsága),referenceHistorique,"Török nacionalista mozgalom, amely 1908-ban megdöntötte II. Abdul Hamid szultánt. Az Enver-Talaat-Cemal triumvirátus, a szélsőséges nacionalisták a háború kontextusában szervezték meg a népirtást, egy „etnikailag tiszta Törökország” projekt keretében.",short_form
course_25_le_genocide_armenien_1915_1916,The Young Turks,The Young Turks (Egyesülés és Haladás Bizottsága),referenceHistorique,"Török nacionalista mozgalom, amely 1908-ban megdöntötte II. Abdul Hamid szultánt. Az Enver-Talaat-Cemal triumvirátus, a szélsőséges nacionalisták a háború kontextusában szervezték meg a népirtást, egy „etnikailag tiszta Törökország” projekt keretében.",short_form
course_25_le_genocide_armenien_1915_1916,népirtás jogi meghatározása,A népirtás jogi meghatározása,concept,"A ""népirtás"" kifejezést Raphael Lemkin jogtudós találta ki 1944-ben, kifejezetten az örményekre gondolva. Az ENSZ-egyezmény (1948) egy nemzeti, etnikai, faji vagy vallási csoport „teljes vagy részleges” megsemmisítésére irányuló szándékként határozza meg.",short_form
course_25_le_genocide_armenien_1915_1916,ifjú törökök,Az ifjú törökök,referenceHistorique,"Török nacionalista mozgalom, amely 1908-ban megdöntötte II. Abdul Hamid szultánt. Az Enver-Talaat-Cemal triumvirátus, a szélsőséges nacionalisták a háború kontextusában szervezték meg a népirtást, egy „etnikailag tiszta Törökország” projekt keretében.",short_form
course_26_la_creation_de_l_onu_1945,jaltai konferencia (1945. február),A jaltai konferencia (1945. február),evenementConnexe,"Roosevelt, Churchill és Sztálin találkozója a háború utáni világrend alapjait lefekteti: Európa befolyási zónákra való felosztása, a szovjetek Japán elleni bevonulásának feltételei, az ENSZ létrehozandó struktúrája.",short_form
course_26_la_creation_de_l_onu_1945,jaltai konferencia,A jaltai konferencia,evenementConnexe,"Roosevelt, Churchill és Sztálin találkozója a háború utáni világrend alapjait lefekteti: Európa befolyási zónákra való felosztása, a szovjetek Japán elleni bevonulásának feltételei, az ENSZ létrehozandó struktúrája.",short_form
course_26_la_creation_de_l_onu_1945,Jaltai Konferencia,Jaltai Konferencia (1945. február),evenementConnexe,"Roosevelt, Churchill és Sztálin találkozója a háború utáni világrend alapjait lefekteti: Európa befolyási zónákra való felosztása, a szovjetek Japán elleni bevonulásának feltételei, az ENSZ létrehozandó struktúrája.",short_form
course_26_la_creation_de_l_onu_1945,Nemzetközi Bíróság,A Nemzetközi Bíróság,lieuInstitution,"Az ENSZ hágai székhelyű igazságügyi szerve, amely az államok közötti vitákat rendezi. Ellentétben az ICC-vel (amely egyének felett ítélkezik), az államokat ítéli meg. Határozatai kötelező erejűek, de nincs végrehajtási mechanizmusa.",short_form
course_27_la_naissance_de_l_ue_de_la_ceca_a_maastr,egységes piac négy szabadsága,Az egységes piac négy szabadsága,concept,"Az áruk, a személyek, a szolgáltatások és a tőke szabad mozgása – a Római Szerződés közös piacának alapjai. A szuverén államok között valaha elért legmélyebb gazdasági integrációt képviselik.",short_form
course_27_la_naissance_de_l_ue_de_la_ceca_a_maastr,Maastrichti Szerződés,A Maastrichti Szerződés,evenementConnexe,"Az Európai Unió alapító egyezménye az európai polgárság megteremtéséről, a közös valuta folyamatának elindítása (2002-ben az euró), közös külpolitika és szigorú gazdasági konvergencia kritériumok megállapítása.",short_form
course_28_le_genocide_rwandais_1994,Az arushai megállapodás,Az arushai megállapodás (1993. augusztus),evenementConnexe,"Békeszerződés a hutu kormány és az RPF (Ruandai Hazafias Front) között. A hutu szélsőségesek minden hatalommegosztást megtagadva megszervezték a népirtást, hogy megakadályozzák annak végrehajtását.",short_form
course_28_le_genocide_rwandais_1994,arushai megállapodás (1993. augusztus),Az arushai megállapodás (1993. augusztus),evenementConnexe,"Békeszerződés a hutu kormány és az RPF (Ruandai Hazafias Front) között. A hutu szélsőségesek minden hatalommegosztást megtagadva megszervezték a népirtást, hogy megakadályozzák annak végrehajtását.",short_form
course_28_le_genocide_rwandais_1994,arushai egyezmények,Az arushai egyezmények,evenementConnexe,"Békeszerződés a hutu kormány és az RPF (Ruandai Hazafias Front) között. A hutu szélsőségesek minden hatalommegosztást megtagadva megszervezték a népirtást, hogy megakadályozzák annak végrehajtását.",short_form
course_28_le_genocide_rwandais_1994,Arushai megállapodás,Arushai megállapodás (1993. augusztus),evenementConnexe,"Békeszerződés a hutu kormány és az RPF (Ruandai Hazafias Front) között. A hutu szélsőségesek minden hatalommegosztást megtagadva megszervezték a népirtást, hogy megakadályozzák annak végrehajtását.",short_form
course_29_la_chute_du_mur_de_berlin_1989,prágai tavasz (1968. augusztus),A prágai tavasz (1968. augusztus),evenementConnexe,"A kommunizmus liberális reformja Csehszlovákiában, amelyet a szovjet tankok inváziója levert. Gorbacsov döntése, hogy nem ismétli meg ezt a beavatkozást 1989-ben, ezért történelmileg forradalmi volt.",short_form
course_29_la_chute_du_mur_de_berlin_1989,prágai tavasz,A prágai tavasz,evenementConnexe,"A kommunizmus liberális reformja Csehszlovákiában, amelyet a szovjet tankok inváziója levert. Gorbacsov döntése, hogy nem ismétli meg ezt a beavatkozást 1989-ben, ezért történelmileg forradalmi volt.",short_form
course_29_la_chute_du_mur_de_berlin_1989,Prágai tavasz,Prágai tavasz (1968. augusztus),evenementConnexe,"A kommunizmus liberális reformja Csehszlovákiában, amelyet a szovjet tankok inváziója levert. Gorbacsov döntése, hogy nem ismétli meg ezt a beavatkozást 1989-ben, ezért történelmileg forradalmi volt.",short_form
course_30_la_blitzkrieg_1940,Dunkirk,Dinamo hadművelet (Dunkirk),evenementConnexe,"338 000 francia és brit katona tengeri evakuálása, akiket Dunkerque-ben katonai és polgári hajókból álló rögtönzött flottilla vett körül. Ez a „csoda” lehetővé tette Nagy-Britannia számára a háború folytatását, de Franciaország hadsereg nélkül maradt.",short_form
course_30_la_blitzkrieg_1940,Sichelschnitt-terv,A Sichelschnitt-terv,concept,"Von Manstein tábornok terve: páncélos egységeket kell összpontosítani az Ardennekbe, hogy áttörjék a központot és elérjék a La Manche csatornát, bekerítve a Belgiumban harcoló francia-brit hadseregeket. Merész és kockázatos, ez a terv teljes sikert aratott.",short_form
course_31_le_plan_marshall_1947_1952,Kominform,A Kominform,evenementConnexe,"Sztálin által a Marshall-tervre válaszul létrehozott nemzetközi kommunista szervezet az európai kommunista pártok koordinálására. Arra kényszerítette Csehszlovákiát és Lengyelországot, amelyek elfogadták a Marshall-segélyt.",short_form
course_32_la_guerre_du_vietnam_1955_1975,The Tet Offensive,The Tet Offensive (1968. január),evenementConnexe,"A vietnongok egyidejű támadása több mint 100 amerikai város ellen a vietnami újév idején. Hanoi katonailag kudarcot vallott, tönkretette a Johnson-kormányzat hitelességét az Egyesült Államokban.",short_form
course_32_la_guerre_du_vietnam_1955_1975,én Laim,Az én Laim,evenementConnexe,"Több száz vietnami civil lemészárlása amerikai katonák által 1968-ban, amelynek feltárása megrázta a világ véleményét.",short_form
course_32_la_guerre_du_vietnam_1955_1975,Tet offenzíva,A Tet offenzíva,evenementConnexe,"A vietnongok egyidejű támadása több mint 100 amerikai város ellen a vietnami újév idején. Hanoi katonailag kudarcot vallott, tönkretette a Johnson-kormányzat hitelességét az Egyesült Államokban.",short_form
course_33_le_proces_de_nuremberg_1945_1946,emberiség ellen,az emberiség ellen,concept,"A Nürnbergben kitalált jogi kategória a civilek üldözésének és megsemmisítésének jelölésére szolgál. A háborús bűnöktől eltérően még békeidőben is érvényesek, és nincs elévülésük. Nürnberg először különböztette meg őket.",short_form
course_34_la_decolonisation_panorama_1945_1975,bandungi konferencia (1955),A bandungi konferencia (1955),evenementConnexe,"A független ázsiai és afrikai országok (29 nemzet) első találkozója, amely megerősíti az el nem kötelezettség és a gyarmatosítás-ellenesség elvét. Ez jelentette a „harmadik világ” mint nemzetközi politikai erő megszületését.",short_form
course_34_la_decolonisation_panorama_1945_1975,Afrikai Egység Szervezete,Az Afrikai Egység Szervezete,lieuInstitution,"1963-ban hozták létre az afrikai országok egységének elősegítésére, 2002-ben az Afrikai Unió váltotta fel.",short_form
course_34_la_decolonisation_panorama_1945_1975,bandungi konferencia,A bandungi konferencia,evenementConnexe,"A független ázsiai és afrikai országok (29 nemzet) első találkozója, amely megerősíti az el nem kötelezettség és a gyarmatosítás-ellenesség elvét. Ez jelentette a „harmadik világ” mint nemzetközi politikai erő megszületését.",short_form
course_35_l_apartheid_et_mandela_1948_1994,Igazság és Megbékélés Bizottsága (TRC),Az Igazság és Megbékélés Bizottsága (TRC),concept,"1994 után hozták létre, és lehetővé tette az apartheid-bűncselekmények elkövetői számára, hogy amnesztiát szerezzenek teljes nyilvános beismerő vallomásért cserébe. Desmond Tutu elnökletével a nemzeti megbékélést választotta a megpróbáltatások helyett.",short_form
course_35_l_apartheid_et_mandela_1948_1994,Igazság és Megbékélés Bizottsága,Az Igazság és Megbékélés Bizottsága,concept,"1994 után hozták létre, és lehetővé tette az apartheid-bűncselekmények elkövetői számára, hogy amnesztiát szerezzenek teljes nyilvános beismerő vallomásért cserébe. Desmond Tutu elnökletével a nemzeti megbékélést választotta a megpróbáltatások helyett.",short_form
